target_id	length	eff_length	est_counts	tpm
FBtr0075517	863	670.788	1274	55.9033
FBtr0076543	2415	2222.79	3336.92	44.1877
FBtr0076544	2246	2053.79	1497.53	21.4621
FBtr0076545	1519	1326.79	84150.6	1866.85
FBtr0076546	2320	2127.79	622.735	8.61447
FBtr0112791	1854	1661.79	553.093	9.79662
FBtr0331550	2110	1917.79	2201.9	33.7949
FBtr0345030	1576	1383.79	11032.3	234.665
FBtr0089988	3116	2923.79	87.1501	0.877355
FBtr0089989	3220	3027.79	0	0
FBtr0089990	3123	2930.79	886.335	8.90158
FBtr0089991	3120	2927.79	2793.18	28.0811
FBtr0089992	3127	2934.79	1159.33	11.6274
FBtr0332583	3211	3018.79	0	0
FBtr0087702	6024	5831.79	746	3.76522
FBtr0081030	1435	1242.79	15367.6	363.966
FBtr0307350	2327	2134.79	181.888	2.50785
FBtr0340229	1356	1163.79	673.548	17.0352
FBtr0076599	1547	1354.79	16516	358.828
FBtr0070075	2430	2237.79	2	0.0263066
FBtr0084659	1413	1220.79	238.144	5.74186
FBtr0084660	1949	1756.79	244.856	4.10247
FBtr0306171	1271	1078.79	0	0
FBtr0084692	6338	6145.79	1148	5.49817
FBtr0080165	2825	2632.79	226	2.52666
FBtr0112793	2808	2615.79	0	0
FBtr0082483	1577	1384.79	707	15.0276
FBtr0339146	634	441.833	391.713	26.0954
FBtr0346150	727	534.788	80.5448	4.43311
FBtr0346611	578	385.912	9325.74	711.293
FBtr0074372	2575	2382.79	327.546	4.04614
FBtr0080542	2026	1833.79	468.381	7.51803
FBtr0309960	2135	1942.79	178.237	2.70039
FBtr0342712	2026	1833.79	468.381	7.51803
FBtr0072378	2169	1976.79	67.456	1.00442
FBtr0072379	3094	2901.79	186.544	1.89221
FBtr0300076	2244	2051.79	0	0
FBtr0084869	1894	1701.79	28	0.484291
FBtr0074388	11772	11579.8	3410.89	8.67004
FBtr0111000	15831	15638.8	39.6169	0.0745644
FBtr0343763	11877	11684.8	511.067	1.28739
FBtr0343764	15726	15533.8	172.948	0.327711
FBtr0081664	1479	1286.79	0	0
FBtr0081665	2499	2306.79	0	0
FBtr0081666	2536	2343.79	14.8401	0.186368
FBtr0081667	2521	2328.79	0	0
FBtr0081668	2514	2321.79	0	0
FBtr0073855	1890	1697.79	1042.51	18.0738
FBtr0300566	852	659.788	544.929	24.3102
FBtr0307296	2003	1810.79	145.271	2.36138
FBtr0332843	1852	1659.79	60.2163	1.06786
FBtr0332844	1810	1617.79	54.0744	0.983838
FBtr0070672	4048	3855.79	0	0
FBtr0300608	4421	4228.79	0	0
FBtr0300609	4388	4195.79	29.1015	0.204153
FBtr0308914	5402	5209.79	36.6264	0.206932
FBtr0308915	5390	5197.79	0	0
FBtr0331162	4421	4228.79	0	0
FBtr0343569	5613	5420.79	134.272	0.729083
FBtr0079929	3276	3083.79	61.5	0.587008
FBtr0329984	3276	3083.79	61.5	0.587008
FBtr0087782	1474	1281.79	6301.66	144.708
FBtr0087783	992	799.788	6051.34	222.705
FBtr0080803	4022	3829.79	0	0
FBtr0080804	3830	3637.79	9.60039	0.0776793
FBtr0080805	3018	2825.79	4175.72	43.4956
FBtr0081002	4149	3956.79	257.01	1.91188
FBtr0305688	3705	3512.79	321.103	2.69058
FBtr0330225	5361	5168.79	835.877	4.76
FBtr0330226	4149	3956.79	257.01	1.91188
FBtr0084949	3013	2820.79	589	6.14608
FBtr0070261	3867	3674.79	55.5955	0.445308
FBtr0070262	4419	4226.79	0	0
FBtr0070263	4155	3962.79	0	0
FBtr0070265	8223	8030.79	32.742	0.120005
FBtr0070266	4236	4043.79	0	0
FBtr0300427	4305	4112.79	65.2696	0.467119
FBtr0300428	3981	3788.79	21.0373	0.163434
FBtr0300429	3119	2926.79	0	0
FBtr0303562	9822	9629.79	78.291	0.239303
FBtr0303563	4213	4020.79	10.0709	0.0737246
FBtr0303564	4546	4353.79	51.4289	0.347691
FBtr0308319	4368	4175.79	29.2517	0.206189
FBtr0330406	4188	3995.79	0	0
FBtr0332293	4235	4042.79	9.31306	0.0678055
FBtr0075523	5327	5134.79	378.83	2.17158
FBtr0075524	5322	5129.79	58.719	0.336925
FBtr0075525	5339	5146.79	338.151	1.93387
FBtr0075526	5553	5360.79	79.8734	0.438558
FBtr0330160	5339	5146.79	338.151	1.93387
FBtr0333580	5351	5158.79	32.275	0.18415
FBtr0075621	532	339.912	0	0
FBtr0070638	1450	1257.79	151	3.53364
FBtr0077423	1352	1159.79	0	0
FBtr0079084	4585	4392.79	263.122	1.76307
FBtr0079085	4065	3872.79	89.6355	0.681255
FBtr0302567	2514	2321.79	45.312	0.57444
FBtr0302568	4549	4356.79	182.762	1.23473
FBtr0310624	4525	4332.79	21.5028	0.146077
FBtr0310625	4666	4473.79	337.472	2.22032
FBtr0342939	3010	2817.79	9.19486	0.0960484
FBtr0080087	1535	1342.79	807.478	17.7001
FBtr0300982	1655	1462.79	0	0
FBtr0302378	1797	1604.79	97.5219	1.7887
FBtr0071379	2934	2741.79	27	0.289857
FBtr0301342	2915	2722.79	2365.27	25.5694
FBtr0343875	3116	2923.79	72.7311	0.732196
FBtr0072117	2738	2545.79	0	0
FBtr0346612	2498	2305.79	109.967	1.40377
FBtr0082119	2993	2800.79	2481.34	26.0771
FBtr0301093	4774	4581.79	40.6629	0.261226
FBtr0302382	4378	4185.79	0	0
FBtr0083194	2617	2424.79	0.000192402	2.33555e-06
FBtr0083195	2594	2401.79	114.355	1.40144
FBtr0083196	2629	2436.79	31.6443	0.382236
FBtr0085484	7026	6833.79	988.189	4.2563
FBtr0346613	6398	6205.79	896.622	4.25271
FBtr0080844	1893	1700.79	140.727	2.43546
FBtr0080845	2005	1812.79	2240.82	36.3842
FBtr0080846	2356	2163.79	1384.23	18.8298
FBtr0080847	2178	1985.79	119.226	1.76722
FBtr0337081	1999	1806.79	0	0
FBtr0081412	2516	2323.79	2376.57	30.1029
FBtr0081413	2353	2160.79	0	0
FBtr0335152	2570	2377.79	33.0348	0.408932
FBtr0088001	1488	1295.79	26167.3	594.4
FBtr0088002	695	502.788	0	0
FBtr0304963	5672	5479.79	4818.02	25.8797
FBtr0304964	3406	3213.79	8770.34	80.3254
FBtr0345018	1435	1242.79	2629.07	62.267
FBtr0077511	4305	4112.79	270.625	1.9368
FBtr0077512	3629	3436.79	149.054	1.27657
FBtr0077513	3861	3668.79	222.635	1.78617
FBtr0290077	4294	4101.79	707.092	5.07407
FBtr0290078	4537	4344.79	617.609	4.18407
FBtr0290079	3059	2866.79	691.337	7.09819
FBtr0290080	3713	3520.79	4000.44	33.4442
FBtr0290081	4286	4093.79	2024.71	14.5577
FBtr0290082	3721	3528.79	2883.5	24.0518
FBtr0074727	3173	2980.79	28.9029	0.285406
FBtr0074728	3097	2904.79	321.194	3.25467
FBtr0331158	3173	2980.79	28.9029	0.285406
FBtr0073558	3121	2928.79	51.6766	0.51935
FBtr0073560	1331	1138.79	0	0
FBtr0073561	966	773.788	15.2931	0.581736
FBtr0073562	2392	2199.79	1572.52	21.0412
FBtr0100540	1043	850.788	26.6572	0.922244
FBtr0299569	997	804.788	26.613	0.973343
FBtr0307896	2376	2183.79	1101.72	14.8496
FBtr0308084	1600	1407.79	115.334	2.41143
FBtr0308085	934	741.788	10.5444	0.418405
FBtr0333204	2006	1813.79	1078.64	17.5042
FBtr0075058	1993	1800.79	24280	396.862
FBtr0079851	5114	4921.79	7741.98	46.3002
FBtr0079852	5312	5119.79	17.7994	0.102331
FBtr0335495	4480	4287.79	98.2233	0.674271
FBtr0085727	1349	1156.79	1390.02	35.3687
FBtr0335454	1346	1153.79	66.9842	1.70883
FBtr0085612	339	146.912	673	134.837
FBtr0085614	355	162.912	113	20.4164
FBtr0085640	425	232.912	6	0.75825
FBtr0085616	386	193.912	13	1.97329
FBtr0085613	166	33.3009	0	0
FBtr0089614	201	17.1485	0	0
FBtr0083126	4114	3921.79	725.842	5.44768
FBtr0083127	4176	3983.79	1016.16	7.5079
FBtr0089647	3703	3510.79	1574.97	13.2045
FBtr0089648	3679	3486.79	460.511	3.88748
FBtr0089649	3763	3570.79	1194.21	9.84398
FBtr0304887	4231	4038.79	699.635	5.09887
FBtr0336835	3576	3383.79	819.674	7.13003
FBtr0080235	4142	3949.79	10.2394	0.0763049
FBtr0080236	4408	4215.79	523.945	3.65814
FBtr0307093	5189	4996.79	191.816	1.12992
FBtr0087526	3058	2865.79	0.53762	0.00552185
FBtr0087527	3361	3168.79	0	0
FBtr0087528	2866	2673.79	167.609	1.84512
FBtr0087529	2881	2688.79	27.7499	0.30378
FBtr0112795	5066	4873.79	122.963	0.742608
FBtr0290034	3364	3171.79	0	0
FBtr0290035	4692	4499.79	762.131	4.9853
FBtr0339960	3040	2847.79	206.249	2.13175
FBtr0339961	4728	4535.79	360.979	2.34252
FBtr0339962	3385	3192.79	75.6721	0.69762
FBtr0346946	4814	4621.79	853.11	5.43311
FBtr0079001	5635	5442.79	998.402	5.3993
FBtr0079002	6101	5908.79	3430.52	17.0889
FBtr0079003	6000	5807.79	186.081	0.943071
FBtr0089367	4011	3818.79	641.463	4.94424
FBtr0089368	2824	2631.79	0	0
FBtr0080838	6624	6431.79	248.966	1.13936
FBtr0080839	6575	6382.79	771.267	3.55671
FBtr0321313	6170	5977.79	192.672	0.948708
FBtr0079233	1005	812.788	6302.35	228.233
FBtr0079234	1513	1320.79	709.622	15.8142
FBtr0079235	1402	1209.79	6174.38	150.223
FBtr0079236	2091	1898.79	1570.79	24.3498
FBtr0309212	988	795.788	459.58	16.9988
FBtr0309213	1275	1082.79	54.2783	1.47549
FBtr0070064	2054	1861.79	87.5226	1.3837
FBtr0070065	2110	1917.79	205.477	3.15368
FBtr0080723	7241	7048.79	0	0
FBtr0080724	7236	7043.79	43.8438	0.183213
FBtr0343686	7087	6894.79	591.497	2.52514
FBtr0343687	7404	7211.79	131.659	0.537357
FBtr0079095	615	422.833	2604.07	181.275
FBtr0329967	689	496.788	258.843	15.3362
FBtr0329968	674	481.788	191.989	11.7293
FBtr0074179	5696	5503.79	3962.51	21.1915
FBtr0074180	5653	5460.79	181.014	0.975687
FBtr0074181	5734	5541.79	684.519	3.63571
FBtr0074182	5793	5600.79	50.7769	0.266852
FBtr0112797	5683	5490.79	283.416	1.5193
FBtr0112798	5577	5384.79	25.1275	0.137352
FBtr0339445	5788	5595.79	207.632	1.09216
FBtr0079334	3320	3127.79	215.057	2.02381
FBtr0079335	3075	2882.79	189.784	1.93776
FBtr0306113	2832	2639.79	298.159	3.32454
FBtr0071687	1844	1651.79	429	7.64463
FBtr0071033	1469	1276.79	304.096	7.01044
FBtr0332315	1774	1581.79	46.6757	0.868553
FBtr0344723	1790	1597.79	11.4497	0.210925
FBtr0080848	811	618.788	518.201	24.6496
FBtr0080849	878	685.788	395.367	16.9693
FBtr0337082	1132	939.788	183.432	5.7451
FBtr0073754	3087	2894.79	1795.63	18.258
FBtr0333329	3024	2831.79	11.3721	0.118205
FBtr0079320	1655	1462.79	0	0
FBtr0333350	1587	1394.79	21	0.443164
FBtr0089015	4763	4570.79	158.068	1.0179
FBtr0336916	4416	4223.79	237.932	1.65808
FBtr0076572	515	322.912	38	3.4638
FBtr0076574	522	329.912	0	0
FBtr0076571	649	456.788	43	2.77081
FBtr0076573	651	458.788	1	0.0641566
FBtr0071203	1116	923.788	1	0.0318626
FBtr0071204	1112	919.788	4	0.128005
FBtr0300448	1249	1056.79	0	0
FBtr0081512	1905	1712.79	17375.5	298.598
FBtr0081513	2515	2322.79	2221.05	28.1451
FBtr0332001	2244	2051.79	766.467	10.9955
FBtr0332002	1878	1685.79	2634.02	45.9906
FBtr0070495	3837	3644.79	191.828	1.54915
FBtr0070496	3780	3587.79	140.172	1.14997
FBtr0070418	2332	2139.79	324	4.45685
FBtr0070378	4560	4367.79	1289.07	8.68696
FBtr0070379	7664	7471.79	1860.72	7.33009
FBtr0070380	4106	3913.79	727.592	5.47198
FBtr0333260	7119	6926.79	383.622	1.63014
FBtr0111126	2156	1963.79	309.833	4.64394
FBtr0334157	2764	2571.79	118.438	1.35553
FBtr0290322	4002	3809.79	5080.34	39.2505
FBtr0346452	4306	4113.79	886.359	6.34193
FBtr0070804	1893	1700.79	145.367	2.51575
FBtr0340464	1308	1115.79	333.37	8.79423
FBtr0340465	1742	1549.79	13.4679	0.255788
FBtr0071610	4329	4136.79	574	4.08415
FBtr0076075	2555	2362.79	1281.4	15.9629
FBtr0304650	2916	2723.79	90.6012	0.979071
FBtr0071911	2633	2440.79	1671.82	20.161
FBtr0071913	2556	2363.79	0	0
FBtr0071914	2548	2355.79	0	0
FBtr0309858	2627	2434.79	59.1845	0.715485
FBtr0080932	1465	1272.79	4622.17	106.892
FBtr0331931	1557	1364.79	1809.83	39.0324
FBtr0080889	681	488.788	9264.65	557.907
FBtr0344849	634	441.833	20831.4	1387.75
FBtr0075746	2935	2742.79	130.449	1.39992
FBtr0333034	1612	1419.79	36.5273	0.757265
FBtr0333035	1928	1735.79	109.7	1.86021
FBtr0333036	2619	2426.79	65.3238	0.792307
FBtr0081987	1811	1618.79	1760.43	32.0097
FBtr0081988	1734	1541.79	1458.45	27.8434
FBtr0301524	1597	1404.79	71.1188	1.49014
FBtr0080008	3162	2969.79	0	0
FBtr0332195	3603	3410.79	143.395	1.23746
FBtr0332196	3103	2910.79	1635.63	16.5397
FBtr0075318	8461	8268.79	955.851	3.40253
FBtr0305084	7990	7797.79	424.371	1.60187
FBtr0305085	8449	8256.79	0.000162594	5.79624e-07
FBtr0305086	7842	7649.79	0.000491773	1.89221e-06
FBtr0330189	8301	8108.79	0	0
FBtr0330190	8449	8256.79	0.000162594	5.79624e-07
FBtr0333625	8067	7874.79	448.777	1.67743
FBtr0333626	8076	7883.79	0	0
FBtr0085713	3440	3247.79	21599.2	195.751
FBtr0085714	3349	3156.79	602.759	5.6202
FBtr0081166	1929	1736.79	828.851	14.047
FBtr0081167	2085	1892.79	48.2573	0.750438
FBtr0290291	2797	2604.79	725.892	8.20263
FBtr0088010	467	274.912	283	30.3002
FBtr0071145	5696	5503.79	0	0
FBtr0071146	3737	3544.79	0	0
FBtr0071147	3751	3558.79	45.1765	0.373649
FBtr0309795	3686	3493.79	0	0
FBtr0309796	3612	3419.79	0	0
FBtr0310269	5683	5490.79	0	0
FBtr0081621	2739	2546.79	48	0.554756
FBtr0078042	2583	2390.79	448.613	5.52311
FBtr0081890	1355	1162.79	1094.86	27.7147
FBtr0300442	1472	1279.79	1039.14	23.8996
FBtr0088366	6466	6273.79	38.7275	0.181695
FBtr0088368	6071	5878.79	0	0
FBtr0112799	4233	4040.79	35.4721	0.258389
FBtr0302438	6385	6192.79	168.211	0.799506
FBtr0306345	7524	7331.79	479.554	1.92522
FBtr0306346	4175	3982.79	99.9181	0.738432
FBtr0330609	6071	5878.79	0	0
FBtr0073205	1975	1782.79	7.65049	0.126312
FBtr0076305	2103	1910.79	0	0
FBtr0076307	2046	1853.79	3.62851e-08	5.76131e-10
FBtr0301385	2426	2233.79	120.286	1.585
FBtr0331551	1947	1754.79	67.8575	1.13822
FBtr0339899	2070	1877.79	25.8561	0.405294
FBtr0082831	2034	1841.79	934.759	14.9387
FBtr0082832	2047	1854.79	55.4083	0.879293
FBtr0082833	1938	1745.79	1548.11	26.1014
FBtr0345229	1813	1620.79	1259.72	22.8772
FBtr0082597	1747	1554.79	1260.65	23.8658
FBtr0344982	1951	1758.79	60.3506	1.01
FBtr0074250	3247	3054.79	67.8842	0.654095
FBtr0100384	3067	2874.79	210.116	2.15133
FBtr0083739	5278	5085.79	131.34	0.760139
FBtr0083740	3546	3353.79	32.7794	0.287686
FBtr0304658	4581	4388.79	119.88	0.804001
FBtr0081260	7606	7413.79	182.008	0.72261
FBtr0112800	8456	8263.79	303.831	1.0822
FBtr0305950	7355	7162.79	0	0
FBtr0331239	8424	8231.79	0	0
FBtr0331240	8637	8444.79	448.45	1.56307
FBtr0331241	7782	7589.79	72.2573	0.280224
FBtr0331242	8494	8301.79	538.453	1.90911
FBtr0086133	1674	1481.79	2751	54.6459
FBtr0083538	1228	1035.79	1076	30.577
FBtr0070509	4093	3900.79	0	0
FBtr0070511	3834	3641.79	0	0
FBtr0070512	3792	3599.79	488.853	3.99719
FBtr0070513	3831	3638.79	0	0
FBtr0070515	3828	3635.79	2152.4	17.4252
FBtr0070517	2841	2648.79	0	0
FBtr0070518	2386	2193.79	0	0
FBtr0070519	11128	10935.8	252.55	0.679753
FBtr0070520	2604	2411.79	0	0
FBtr0070521	2435	2242.79	174.164	2.28572
FBtr0070522	2167	1974.79	91.2339	1.35984
FBtr0333312	10159	9966.79	469.114	1.3854
FBtr0333313	8328	8135.79	929.438	3.36259
FBtr0333314	7521	7328.79	1701.76	6.83469
FBtr0333315	9576	9383.79	97.3542	0.305373
FBtr0333316	8691	8498.79	1695.55	5.87229
FBtr0333317	9456	9263.79	254.583	0.808899
FBtr0070269	3161	2968.79	389	3.85677
FBtr0075528	2003	1810.79	1876.66	30.5051
FBtr0075529	2881	2688.79	3654.34	40.0042
FBtr0077771	3723	3530.79	278.066	2.31808
FBtr0077772	3177	2984.79	330.552	3.25972
FBtr0077773	4230	4037.79	153.382	1.11811
FBtr0077775	3216	3023.79	4.51275e-06	4.39282e-08
FBtr0085441	2552	2359.79	320	3.99145
FBtr0078045	12427	12234.8	292.296	0.703202
FBtr0343249	12134	11941.8	123.385	0.30412
FBtr0073454	2844	2651.79	2626	29.148
FBtr0078989	569	376.912	96	7.49695
FBtr0081759	4010	3817.79	0.309459	0.00238586
FBtr0081760	3627	3434.79	0	0
FBtr0081761	3238	3045.79	0	0
FBtr0330073	3621	3428.79	942.949	8.0947
FBtr0330074	4010	3817.79	0.309459	0.00238586
FBtr0339710	6941	6748.79	636.432	2.77575
FBtr0070487	2002	1809.79	201	3.26905
FBtr0070914	3828	3635.79	386	3.12494
FBtr0084106	3142	2949.79	705	7.0348
FBtr0089320	2012	1819.79	3.57522	0.0578277
FBtr0343855	1503	1310.79	9.42478	0.211637
FBtr0083083	1430	1237.79	144.984	3.44769
FBtr0334588	1527	1334.79	27.0156	0.595738
FBtr0073955	9215	9022.79	292.285	0.953497
FBtr0111009	9503	9310.79	8.14929	0.0257624
FBtr0303285	3649	3456.79	0	0
FBtr0303286	9497	9304.79	296.322	0.93737
FBtr0310014	3643	3450.79	11.8834	0.101362
FBtr0310015	3670	3477.79	5.82672	0.0493145
FBtr0310016	9455	9262.79	230.533	0.732564
FBtr0074211	2263	2070.79	41.6162	0.591534
FBtr0074212	2195	2002.79	1229.61	18.0712
FBtr0074214	2395	2202.79	97.149	1.29813
FBtr0308617	4627	4434.79	223.02	1.48021
FBtr0308618	2442	2249.79	19.0345	0.249031
FBtr0308619	2401	2208.79	17.1314	0.228293
FBtr0343519	2331	2138.79	56.2696	0.77439
FBtr0343520	4575	4382.79	160.165	1.07565
FBtr0072521	9020	8827.79	0	0
FBtr0072522	8960	8767.79	325.967	1.0943
FBtr0072523	7834	7641.79	0	0
FBtr0301348	8975	8782.79	60.2927	0.202062
FBtr0301349	7362	7169.79	517.417	2.12416
FBtr0332101	8652	8459.79	206.346	0.717943
FBtr0332102	9296	9103.79	2280.65	7.37377
FBtr0332103	8605	8412.79	28.6482	0.100233
FBtr0332104	8517	8324.79	924.681	3.26943
FBtr0070606	6759	6566.79	92.0649	0.412662
FBtr0112801	6863	6670.79	86.8896	0.383393
FBtr0112802	6681	6488.79	226.152	1.02586
FBtr0072903	2204	2011.79	599	8.76391
FBtr0086008	5108	4915.79	47.0935	0.281982
FBtr0086009	3740	3547.79	263.552	2.18656
FBtr0086010	5233	5040.79	26.8593	0.156838
FBtr0086011	4092	3899.79	160.083	1.20825
FBtr0086012	4984	4791.79	0.0473684	0.000290968
FBtr0302439	8415	8222.79	303.366	1.08593
FBtr0077465	5065	4872.79	0	0
FBtr0334265	6378	6185.79	1776.01	8.45093
FBtr0334266	5112	4919.79	155.806	0.932162
FBtr0078408	967	774.788	1.84089	0.0699357
FBtr0344634	546	353.912	14.1591	1.17759
FBtr0081688	652	459.788	1	0.064017
FBtr0088035	2029	1836.79	176152	2822.81
FBtr0331927	2278	2085.79	840.765	11.8647
FBtr0345022	1979	1786.79	24561	404.601
FBtr0345023	2076	1883.79	38.3967	0.59995
FBtr0085832	2606	2413.79	4422.48	53.9287
FBtr0085833	2594	2401.79	216.403	2.65206
