target_id	length	eff_length	est_counts	tpm
FBtr0084659	1413	1217.46	271.754	8.24854
FBtr0084660	1949	1753.46	186.246	3.92508
FBtr0306171	1271	1075.46	0	0
FBtr0084692	6338	6142.46	1066	6.41316
FBtr0080165	2825	2629.46	107.605	1.51224
FBtr0112793	2808	2612.46	46.3952	0.656267
FBtr0082483	1577	1381.46	623	16.665
FBtr0339146	634	438.464	96.9873	8.17408
FBtr0346150	727	531.464	34.288	2.38411
FBtr0346611	578	382.464	4123.72	398.435
FBtr0074372	2575	2379.46	244.434	3.79612
FBtr0080542	2026	1830.46	535.224	10.8052
FBtr0309960	2135	1939.46	124.553	2.37317
FBtr0342712	2026	1830.46	535.224	10.8052
FBtr0072378	2169	1973.46	68.5932	1.28443
FBtr0072379	3094	2898.46	150.407	1.9176
FBtr0300076	2244	2048.46	0	0
FBtr0084869	1894	1698.46	32	0.696228
FBtr0074388	11772	11576.5	2599.04	8.2965
FBtr0111000	15831	15635.5	21.0723	0.0498033
FBtr0343763	11877	11681.5	491.358	1.55438
FBtr0343764	15726	15530.5	80.6309	0.191856
FBtr0081664	1479	1283.46	0	0
FBtr0081665	2499	2303.46	0	0
FBtr0081666	2536	2340.46	0.0108224	0.000170875
FBtr0081667	2521	2325.46	15.2788	0.242794
FBtr0081668	2514	2318.46	0	0
FBtr0073855	1890	1694.46	1288.94	28.1098
FBtr0300566	852	656.464	362	20.3777
FBtr0307296	2003	1807.46	132.282	2.70451
FBtr0332843	1852	1656.46	86.8641	1.93783
FBtr0332844	1810	1614.46	10.9131	0.249792
FBtr0070672	4048	3852.46	0	0
FBtr0300608	4421	4225.46	0	0
FBtr0300609	4388	4192.46	34.0493	0.300121
FBtr0308914	5402	5206.46	66.2984	0.470563
FBtr0308915	5390	5194.46	0	0
FBtr0331162	4421	4225.46	0	0
FBtr0343569	5613	5417.46	17.6523	0.12041
FBtr0079929	3276	3080.46	55.5	0.665786
FBtr0329984	3276	3080.46	55.5	0.665786
FBtr0087782	1474	1278.46	5055.62	146.132
FBtr0087783	992	796.464	5592.38	259.47
FBtr0080803	4022	3826.46	0	0
FBtr0080804	3830	3634.46	17.0585	0.173444
FBtr0080805	3018	2822.46	3483.2	45.6045
FBtr0081002	4149	3953.46	380.632	3.55783
FBtr0305688	3705	3509.46	244.47	2.5742
FBtr0330225	5361	5165.46	541.266	3.87221
FBtr0330226	4149	3953.46	380.632	3.55783
FBtr0084949	3013	2817.46	296	3.88232
FBtr0070261	3867	3671.46	0	0
FBtr0070262	4419	4223.46	0	0
FBtr0070263	4155	3959.46	0	0
FBtr0070265	8223	8027.46	49.6816	0.228704
FBtr0070266	4236	4040.46	0	0
FBtr0300427	4305	4109.46	88.2736	0.793786
FBtr0300428	3981	3785.46	16.1328	0.157488
FBtr0300429	3119	2923.46	0	0
FBtr0303562	9822	9626.46	36.1218	0.138663
FBtr0303563	4213	4017.46	23.1654	0.213081
FBtr0303564	4546	4350.46	20.6053	0.175025
FBtr0308319	4368	4172.46	65.0176	0.575832
FBtr0330406	4188	3992.46	11.002	0.101833
FBtr0332293	4235	4039.46	0	0
FBtr0075523	5327	5131.46	204.404	1.47199
FBtr0075524	5322	5126.46	78.8356	0.56828
FBtr0075525	5339	5143.46	380.75	2.73553
FBtr0075526	5553	5357.46	9.84581	0.0679125
FBtr0330160	5339	5143.46	380.75	2.73553
FBtr0333580	5351	5155.46	46.4141	0.33269
FBtr0075621	532	336.464	0	0
FBtr0070638	1450	1254.46	69	2.03258
FBtr0077423	1352	1156.46	0	0
FBtr0079084	4585	4389.46	404.737	3.40736
FBtr0079085	4065	3869.46	0.0303682	0.000290018
FBtr0302567	2514	2318.46	11.9186	0.189969
FBtr0302568	4549	4353.46	46.4782	0.394522
FBtr0310624	4525	4329.46	0.00465898	3.97662e-05
FBtr0310625	4666	4470.46	388.498	3.2114
FBtr0342939	3010	2814.46	8.33329	0.109415
FBtr0080087	1535	1339.46	613.943	16.9377
FBtr0300982	1655	1459.46	24.223	0.613328
FBtr0302378	1797	1601.46	33.8337	0.780711
FBtr0071379	2934	2738.46	30	0.404829
FBtr0301342	2915	2719.46	1880.61	25.5549
FBtr0343875	3116	2920.46	159.826	2.02234
FBtr0072117	2738	2542.46	0	0
FBtr0346612	2498	2302.46	79.7351	1.27972
FBtr0082119	2993	2797.46	2449.42	32.3561
FBtr0301093	4774	4578.46	75.5772	0.609998
FBtr0302382	4378	4182.46	0	0
FBtr0083194	2617	2421.46	0.00244962	3.73834e-05
FBtr0083195	2594	2398.46	115.998	1.7872
FBtr0083196	2629	2433.46	0	0
FBtr0085484	7026	6830.46	444.273	2.40357
FBtr0346613	6398	6202.46	1204.57	7.17673
FBtr0080844	1893	1697.46	93.9569	2.04543
FBtr0080845	2005	1809.46	2520.45	51.4738
FBtr0080846	2356	2160.46	1137.17	19.4507
FBtr0080847	2178	1982.46	111.382	2.07618
FBtr0337081	1999	1803.46	51.0414	1.04586
FBtr0081412	2516	2320.46	2038.03	32.4558
FBtr0081413	2353	2157.46	0	0
FBtr0335152	2570	2374.46	0	0
FBtr0088001	1488	1292.46	19872.9	568.198
FBtr0088002	695	499.464	0	0
FBtr0304963	5672	5476.46	2523.07	17.025
FBtr0304964	3406	3210.46	7447.93	85.7285
FBtr0345018	1435	1239.46	2293.28	68.3723
FBtr0077511	4305	4109.46	231.392	2.08075
FBtr0077512	3629	3433.46	51.4731	0.553995
FBtr0077513	3861	3665.46	143.3	1.44469
FBtr0290077	4294	4098.46	729.101	6.57392
FBtr0290078	4537	4341.46	427.255	3.63671
FBtr0290079	3059	2863.46	528.358	6.81859
FBtr0290080	3713	3517.46	2620.49	27.5303
FBtr0290081	4286	4090.46	1769.18	15.983
FBtr0290082	3721	3525.46	2342.44	24.5533
FBtr0074727	3173	2977.46	38.3264	0.475673
FBtr0074728	3097	2901.46	196.347	2.50072
FBtr0331158	3173	2977.46	38.3264	0.475673
FBtr0073558	3121	2925.46	43.9126	0.554692
FBtr0073560	1331	1135.46	0	0
FBtr0073561	966	770.464	7.27911	0.349127
FBtr0073562	2392	2196.46	1362.9	22.9297
FBtr0100540	1043	847.464	32.7093	1.42629
FBtr0299569	997	801.464	5.85669	0.270039
FBtr0307896	2376	2180.46	1153.23	19.5445
FBtr0308084	1600	1404.46	120.003	3.15746
FBtr0308085	934	738.464	13.3425	0.667674
FBtr0333204	2006	1810.46	796.765	16.2629
FBtr0075058	1993	1797.46	23399	481.055
FBtr0079851	5114	4918.46	5988.22	44.991
FBtr0079852	5312	5116.46	78.4417	0.566545
FBtr0335495	4480	4284.46	128.339	1.10693
FBtr0085727	1349	1153.46	1186.09	37.999
FBtr0335454	1346	1150.46	87.9066	2.82362
FBtr0085612	339	143.582	350	90.0794
FBtr0085614	355	159.566	54	12.5058
FBtr0085640	425	229.491	10	1.61025
FBtr0085616	386	190.532	22	4.26689
FBtr0085613	166	49.7676	0	0
FBtr0089614	201	15.5267	0	0
FBtr0083126	4114	3918.46	1017.4	9.59473
FBtr0083127	4176	3980.46	515.602	4.78672
FBtr0089647	3703	3507.46	1414.33	14.901
FBtr0089648	3679	3483.46	494.411	5.24486
FBtr0089649	3763	3567.46	860.086	8.90922
FBtr0304887	4231	4035.46	810.912	7.42571
FBtr0336835	3576	3380.46	796.264	8.70438
FBtr0080235	4142	3946.46	0	0
FBtr0080236	4408	4212.46	620.883	5.44667
FBtr0307093	5189	4993.46	157.117	1.16273
FBtr0087526	3058	2862.46	209.986	2.71086
FBtr0087527	3361	3165.46	0	0
FBtr0087528	2866	2670.46	63.3862	0.877133
FBtr0087529	2881	2685.46	0	0
FBtr0112795	5066	4870.46	64.2309	0.487339
FBtr0290034	3364	3168.46	0	0
FBtr0290035	4692	4496.46	371.852	3.05603
FBtr0339960	3040	2844.46	178.691	2.32145
FBtr0339961	4728	4532.46	801.582	6.53538
FBtr0339962	3385	3189.46	114.387	1.32531
FBtr0346946	4814	4618.46	759.885	6.08006
FBtr0079001	5635	5439.46	1929.91	13.1111
FBtr0079002	6101	5905.46	1967.14	12.3095
FBtr0079003	6000	5804.46	575.946	3.66671
FBtr0089367	4011	3815.46	372.799	3.61065
FBtr0089368	2824	2628.46	0	0
FBtr0080838	6624	6428.46	82.2916	0.473049
FBtr0080839	6575	6379.46	1095.99	6.34861
FBtr0321313	6170	5974.46	133.397	0.825094
FBtr0079233	1005	809.464	5613.96	256.289
FBtr0079234	1513	1317.46	576.579	16.1725
FBtr0079235	1402	1206.46	6639.44	203.364
FBtr0079236	2091	1895.46	1370.22	26.7137
FBtr0309212	988	792.464	521.411	24.3141
FBtr0309213	1275	1079.46	106.384	3.64189
FBtr0070064	2054	1858.46	3.48258	0.0692476
FBtr0070065	2110	1914.46	197.517	3.81255
FBtr0080723	7241	7045.46	6.96912e-07	3.65532e-09
FBtr0080724	7236	7040.46	0	0
FBtr0343686	7087	6891.46	390.202	2.09235
FBtr0343687	7404	7208.46	233.798	1.19855
FBtr0079095	615	419.464	2307.47	203.282
FBtr0329967	689	493.464	197.895	14.8197
FBtr0329968	674	478.464	119.45	9.22557
FBtr0074179	5696	5500.46	3274.87	22.0015
FBtr0074180	5653	5457.46	65.5077	0.443567
FBtr0074181	5734	5538.46	669.844	4.46932
FBtr0074182	5793	5597.46	19.2676	0.127202
FBtr0112797	5683	5487.46	0	0
FBtr0112798	5577	5381.46	178.154	1.22336
FBtr0339445	5788	5592.46	133.357	0.881193
FBtr0079334	3320	3124.46	141.13	1.66917
FBtr0079335	3075	2879.46	130.52	1.67503
FBtr0306113	2832	2636.46	215.35	3.01843
FBtr0071687	1844	1648.46	332	7.44245
FBtr0071033	1469	1273.46	222.558	6.45824
FBtr0332315	1774	1578.46	41.4023	0.969276
FBtr0344723	1790	1594.46	8.1999	0.190043
FBtr0080848	811	615.464	206.526	12.4002
FBtr0080849	878	682.464	212.201	11.4901
FBtr0337082	1132	936.464	172.274	6.79807
FBtr0073754	3087	2891.46	937.81	11.9855
FBtr0333329	3024	2828.46	29.19	0.381365
FBtr0079320	1655	1459.46	0	0
FBtr0333350	1587	1391.46	10	0.265574
FBtr0089015	4763	4567.46	39.4882	0.319484
FBtr0336916	4416	4220.46	224.512	1.96579
FBtr0076572	515	319.464	28	3.23888
FBtr0076574	522	326.464	1	0.113194
FBtr0076571	649	453.464	21	1.71133
FBtr0076573	651	455.464	1	0.0811342
FBtr0071203	1116	920.464	0	0
FBtr0071204	1112	916.464	0	0
FBtr0300448	1249	1053.46	0	0
FBtr0081512	1905	1709.46	19465.3	420.784
FBtr0081513	2515	2319.46	1787.87	28.4843
FBtr0332001	2244	2048.46	211.628	3.81771
FBtr0332002	1878	1682.46	2119.19	46.5459
FBtr0070495	3837	3641.46	113.268	1.14944
FBtr0070496	3780	3584.46	181.732	1.87355
FBtr0070418	2332	2136.46	268	4.6355
FBtr0070378	4560	4364.46	1197.62	10.1402
FBtr0070379	7664	7468.46	1928.93	9.54426
FBtr0070380	4106	3910.46	683.097	6.45523
FBtr0333260	7119	6923.46	217.35	1.1601
FBtr0111126	2156	1960.46	259.831	4.89767
FBtr0334157	2764	2568.46	92.9378	1.33714
FBtr0290322	4002	3806.46	5107.9	49.5882
FBtr0346452	4306	4110.46	736.909	6.62492
FBtr0070804	1893	1697.46	228.137	4.96653
FBtr0340464	1308	1112.46	259.211	8.61042
FBtr0340465	1742	1546.46	21.7815	0.520481
FBtr0071610	4329	4133.46	435	3.88895
FBtr0076075	2555	2359.46	1044.48	16.3585
FBtr0304650	2916	2720.46	99.5248	1.3519
FBtr0071911	2633	2437.46	1284.69	19.4769
FBtr0071913	2556	2360.46	15.8683	0.248422
FBtr0071914	2548	2352.46	0	0
FBtr0309858	2627	2431.46	47.438	0.720968
FBtr0080932	1465	1269.46	5083.54	147.98
FBtr0331931	1557	1361.46	1435.46	38.962
FBtr0080889	681	485.464	14088.8	1072.44
FBtr0344849	634	438.464	33601.2	2831.91
FBtr0075746	2935	2739.46	178.902	2.41328
FBtr0333034	1612	1416.46	12.1315	0.316495
FBtr0333035	1928	1732.46	84.2298	1.79663
FBtr0333036	2619	2423.46	60.7365	0.926128
FBtr0081987	1811	1615.46	1568.93	35.8893
FBtr0081988	1734	1538.46	1064.3	25.5644
FBtr0301524	1597	1401.46	160.762	4.23895
FBtr0080008	3162	2966.46	2.38065e-07	2.96562e-09
FBtr0332195	3603	3407.46	40.1696	0.435636
FBtr0332196	3103	2907.46	1652.72	21.006
FBtr0075318	8461	8265.46	825.8	3.69203
FBtr0305084	7990	7794.46	156.746	0.743135
FBtr0305085	8449	8253.46	0.000253093	1.13318e-06
FBtr0305086	7842	7646.46	262.795	1.27003
FBtr0330189	8301	8105.46	0.000328999	1.49994e-06
FBtr0330190	8449	8253.46	0.000253093	1.13318e-06
FBtr0333625	8067	7871.46	227.659	1.06878
FBtr0333626	8076	7880.46	5.83945e-08	2.73828e-10
FBtr0085713	3440	3244.46	20232.1	230.439
FBtr0085714	3349	3153.46	580.877	6.80697
FBtr0081166	1929	1733.46	587.527	12.5248
FBtr0081167	2085	1889.46	19.7884	0.387017
FBtr0290291	2797	2601.46	289.211	4.10822
FBtr0088010	467	271.491	225	30.6256
FBtr0071145	5696	5500.46	5.13707	0.0345123
FBtr0071146	3737	3541.46	0	0
FBtr0071147	3751	3555.46	30.8629	0.320773
FBtr0309795	3686	3490.46	0	0
FBtr0309796	3612	3416.46	0	0
FBtr0310269	5683	5487.46	2.9177e-08	1.96484e-10
FBtr0081621	2739	2543.46	37	0.537568
FBtr0078042	2583	2387.46	285.945	4.42591
FBtr0081890	1355	1159.46	753.673	24.0206
FBtr0300442	1472	1276.46	687.327	19.8981
FBtr0088366	6466	6270.46	49.9463	0.294348
FBtr0088368	6071	5875.46	0	0
FBtr0112799	4233	4037.46	17.1413	0.156889
FBtr0302438	6385	6189.46	7.4987e-08	4.47703e-10
FBtr0306345	7524	7328.46	364.442	1.83769
FBtr0306346	4175	3979.46	152.629	1.41733
FBtr0330609	6071	5875.46	0	0
FBtr0073205	1975	1779.46	4.19622	0.0871418
FBtr0076305	2103	1907.46	26.7352	0.517945
FBtr0076307	2046	1850.46	0.000154425	3.08386e-06
FBtr0301385	2426	2230.46	112.231	1.85941
FBtr0331551	1947	1751.46	52.0338	1.09785
FBtr0339899	2070	1874.46	0	0
FBtr0082831	2034	1838.46	785.931	15.7974
FBtr0082832	2047	1851.46	53.646	1.07073
FBtr0082833	1938	1742.46	1390.4	29.4872
FBtr0345229	1813	1617.46	697.023	15.9247
FBtr0082597	1747	1551.46	858.184	20.4407
FBtr0344982	1951	1755.46	25.8156	0.543436
FBtr0074250	3247	3051.46	50.8577	0.615894
FBtr0100384	3067	2871.46	231.142	2.97463
FBtr0083739	5278	5082.46	153.13	1.11338
FBtr0083740	3546	3350.46	27.5135	0.303458
FBtr0304658	4581	4385.46	37.3563	0.314779
FBtr0081260	7606	7410.46	0.227818	0.00113605
FBtr0112800	8456	8260.46	315.4	1.41096
FBtr0305950	7355	7159.46	0	0
FBtr0331239	8424	8228.46	0	0
FBtr0331240	8637	8441.46	369.643	1.61816
FBtr0331241	7782	7586.46	44.9364	0.218885
FBtr0331242	8494	8298.46	428.792	1.90944
FBtr0086133	1674	1478.46	1848	46.1901
FBtr0083538	1228	1032.46	909	32.5347
FBtr0070509	4093	3897.46	0	0
FBtr0070511	3834	3638.46	0	0
FBtr0070512	3792	3596.46	236.628	2.43135
FBtr0070513	3831	3635.46	12.2743	0.124765
FBtr0070515	3828	3632.46	1581.1	16.0848
FBtr0070517	2841	2645.46	0	0
FBtr0070518	2386	2190.46	0	0
FBtr0070519	11128	10932.5	168.91	0.570947
FBtr0070520	2604	2408.46	0	0
FBtr0070521	2435	2239.46	81.0214	1.33694
FBtr0070522	2167	1971.46	61.8597	1.15952
FBtr0333312	10159	9963.46	575.435	2.13424
FBtr0333313	8328	8132.46	642.256	2.91839
FBtr0333314	7521	7325.46	1609.38	8.11859
FBtr0333315	9576	9380.46	180.823	0.712337
FBtr0333316	8691	8495.46	1097.31	4.77309
FBtr0333317	9456	9260.46	0.00191814	7.65428e-06
FBtr0070269	3161	2965.46	358	4.46116
FBtr0075528	2003	1807.46	1979.33	40.4675
FBtr0075529	2881	2685.46	3176.67	43.7129
FBtr0077771	3723	3527.46	129.211	1.35361
FBtr0077772	3177	2981.46	183.096	2.26937
FBtr0077773	4230	4034.46	176.244	1.61431
FBtr0077775	3216	3020.46	77.4489	0.947543
FBtr0085441	2552	2356.46	198	3.105
FBtr0078045	12427	12231.5	83.4912	0.252243
FBtr0343249	12134	11938.5	278.509	0.862081
FBtr0073454	2844	2648.46	2496	34.8264
FBtr0078989	569	373.464	64	6.3327
FBtr0081759	4010	3814.46	10.4645	0.101377
FBtr0081760	3627	3431.46	0	0
FBtr0081761	3238	3042.46	0	0
FBtr0330073	3621	3425.46	1059.59	11.4308
FBtr0330074	4010	3814.46	10.4645	0.101377
FBtr0339710	6941	6745.46	806.482	4.41815
FBtr0070487	2002	1806.46	127	2.59796
FBtr0070914	3828	3632.46	387	3.93702
FBtr0084106	3142	2946.46	400	5.01668
FBtr0089320	2012	1816.46	6	0.122062
FBtr0343855	1503	1307.46	0	0
FBtr0083083	1430	1234.46	118.585	3.54984
FBtr0334588	1527	1331.46	38.415	1.06618
FBtr0073955	9215	9019.46	312.42	1.28002
FBtr0111009	9503	9307.46	101.215	0.401858
FBtr0303285	3649	3453.46	0	0
FBtr0303286	9497	9301.46	191.447	0.760596
FBtr0310014	3643	3447.46	12.0414	0.129073
FBtr0310015	3670	3474.46	0	0
FBtr0310016	9455	9259.46	0.876657	0.00349866
FBtr0074211	2263	2067.46	48.4181	0.865421
FBtr0074212	2195	1999.46	1114.46	20.5971
FBtr0074214	2395	2199.46	144.267	2.42386
FBtr0308617	4627	4431.46	136.558	1.13875
FBtr0308618	2442	2246.46	2.98263	0.0490634
FBtr0308619	2401	2205.46	39.8709	0.668057
FBtr0343519	2331	2135.46	60.6879	1.05019
FBtr0343520	4575	4379.46	168.759	1.42398
FBtr0072521	9020	8824.46	0	0
FBtr0072522	8960	8764.46	818.37	3.4505
FBtr0072523	7834	7638.46	0	0
FBtr0301348	8975	8779.46	110.9	0.466789
FBtr0301349	7362	7166.46	536.826	2.76813
FBtr0332101	8652	8456.46	166.045	0.725596
FBtr0332102	9296	9100.46	2318.93	9.41633
FBtr0332103	8605	8409.46	102.935	0.452327
FBtr0332104	8517	8321.46	457.995	2.03385
FBtr0070606	6759	6563.46	45.973	0.258838
FBtr0112801	6863	6667.46	40.7627	0.225923
FBtr0112802	6681	6485.46	236.806	1.3493
FBtr0072903	2204	2008.46	424	7.80116
FBtr0086008	5108	4912.46	28.2091	0.212201
FBtr0086009	3740	3544.46	167.931	1.7508
FBtr0086010	5233	5037.46	22.1926	0.162799
FBtr0086011	4092	3896.46	136.206	1.29177
FBtr0086012	4984	4788.46	0	0
FBtr0302439	8415	8219.46	203.461	0.914734
FBtr0077465	5065	4869.46	0	0
FBtr0334265	6378	6182.46	1277.84	7.63787
FBtr0334266	5112	4916.46	92.1257	0.692446
FBtr0078408	967	771.464	0	0
FBtr0344634	546	350.464	25	2.63606
FBtr0081688	652	456.464	3	0.242869
FBtr0088035	2029	1833.46	153287	3089.51
FBtr0331927	2278	2082.46	780.914	13.8575
FBtr0345022	1979	1783.46	28660.9	593.86
FBtr0345023	2076	1880.46	19.4532	0.382281
