target_id	length	eff_length	est_counts	tpm
FBtr0305196	2636	2435.89	2.46494e-06	2.86446e-08
FBtr0085609	1944	1743.89	566.07	9.18849
FBtr0085610	1889	1688.89	22.9299	0.384321
FBtr0084619	3826	3625.89	96.4394	0.752892
FBtr0330310	3826	3625.89	96.4394	0.752892
FBtr0334916	11027	10826.9	478.121	1.25005
FBtr0072367	5370	5169.89	126.583	0.693087
FBtr0072368	5425	5224.89	191.417	1.03704
FBtr0073299	2460	2259.89	1316.78	16.4937
FBtr0073300	818	617.969	277.22	12.6984
FBtr0084639	2387	2186.89	93.4514	1.20963
FBtr0084640	2319	2118.89	35.5486	0.474905
FBtr0070822	1637	1436.89	0	0
FBtr0070823	2653	2452.89	6753.35	77.9352
FBtr0100662	2252	2051.89	2906.21	40.0928
FBtr0100663	1928	1727.89	36122	591.764
FBtr0345894	2863	2662.89	0	0
FBtr0086029	1626	1425.89	6609	131.203
FBtr0071519	1724	1523.89	46735	868.124
FBtr0078478	1543	1342.89	56276.6	1186.26
FBtr0334090	1619	1418.89	1801.43	35.9387
FBtr0082785	1567	1366.89	18133.8	375.533
FBtr0082786	1643	1442.89	7482.48	146.793
FBtr0346242	1853	1652.89	179.159	3.06823
FBtr0083143	1595	1394.89	16571	336.28
FBtr0079219	4281	4080.89	0	0
FBtr0079220	4337	4136.89	27.2283	0.186312
FBtr0079221	4277	4076.89	1507.77	10.4689
FBtr0079431	4480	4279.89	1441.94	9.5369
FBtr0100353	1556	1355.89	204.061	4.26018
FBtr0339663	4718	4517.89	0	0
FBtr0086111	1668	1467.89	39.0586	0.753209
FBtr0086112	1795	1594.89	171.616	3.04594
FBtr0086113	1675	1474.89	404.266	7.75891
FBtr0330252	1668	1467.89	39.0586	0.753209
FBtr0100589	1057	856.89	105323	3479.28
FBtr0100590	1001	800.89	3743.91	132.326
FBtr0100591	2080	1879.89	196.43	2.9578
FBtr0100593	2024	1823.89	2.86387	0.0444475
FBtr0100594	1231	1030.89	4953.91	136.028
FBtr0006151	2080	1879.89	196.43	2.9578
FBtr0100187	2024	1823.89	2.86387	0.0444475
FBtr0343699	915	714.969	0	0
FBtr0086744	2291	2090.89	1568	21.2279
FBtr0340288	2241	2040.89	0	0
FBtr0078053	1806	1605.89	21	0.370166
FBtr0083478	2113	1912.89	333.755	4.93891
FBtr0331348	2141	1940.89	69.4484	1.01287
FBtr0084994	2636	2435.89	53658	623.548
FBtr0084995	1279	1078.89	26528.2	696.022
FBtr0084999	1483	1282.89	5489.77	121.132
FBtr0085000	1747	1546.89	6773.26	123.946
FBtr0085001	1618	1417.89	1546.35	30.8716
FBtr0114544	1736	1535.89	1111.14	20.4787
FBtr0306657	1614	1413.89	683.393	13.682
FBtr0310660	1472	1271.89	155.957	3.47094
FBtr0310661	1615	1414.89	9327.81	186.616
FBtr0339614	2102	1901.89	20851.4	310.343
FBtr0081618	1833	1632.89	0	0
FBtr0081619	1542	1341.89	5.00938e-06	1.05672e-07
FBtr0081620	1526	1325.89	3.99999	0.0853974
FBtr0081153	1749	1548.89	21.2694	0.388712
FBtr0081154	1792	1591.89	11.7306	0.208593
FBtr0071331	1422	1221.89	11.5819	0.268312
FBtr0307281	1211	1010.89	133.418	3.73597
FBtr0086983	1606	1405.89	18359.2	369.654
FBtr0087004	1595	1394.89	40311.4	818.053
FBtr0345521	1668	1467.89	5650.37	108.962
FBtr0089517	1252	1051.89	1745.59	46.9748
FBtr0089518	1184	983.89	420.201	12.0894
FBtr0089519	1432	1231.89	811.77	18.6532
FBtr0089520	1300	1099.89	161.911	4.16697
FBtr0336797	1456	1255.89	314.904	7.09773
FBtr0336798	1457	1256.89	1602.35	36.0873
FBtr0070025	1244	1043.89	658.927	17.868
FBtr0301931	1247	1046.89	898.999	24.3081
FBtr0070504	1013	812.89	39	1.35808
FBtr0085611	272	72.0528	7327.63	2878.76
FBtr0346141	373	173.031	476.366	77.9308
FBtr0077850	4879	4678.89	885.049	5.35448
FBtr0077851	4266	4065.89	89.223	0.621175
FBtr0330658	4936	4735.89	76.6107	0.457911
FBtr0330659	4181	3980.89	438.348	3.11697
FBtr0330660	3936	3735.89	78.5879	0.595463
FBtr0086058	4114	3913.89	391.05	2.82824
FBtr0086059	2667	2466.89	52.4223	0.601533
FBtr0300504	3089	2888.89	141.347	1.38499
FBtr0335274	2149	1948.89	247.181	3.59022
FBtr0078481	1211	1010.89	29316	820.907
FBtr0334113	1328	1127.89	0	0
FBtr0070109	5422	5221.89	0	0
FBtr0307291	6331	6130.89	759.134	3.505
FBtr0307292	5251	5050.89	0	0
FBtr0307293	5425	5224.89	151.829	0.822563
FBtr0307294	6324	6123.89	2405.59	11.1195
FBtr0307295	5425	5224.89	254.451	1.37854
FBtr0089420	797	596.969	117.599	5.57627
FBtr0346440	894	693.969	0	0
FBtr0346441	924	723.969	11.4011	0.445778
FBtr0080344	3436	3235.89	15457.2	135.216
FBtr0080345	2651	2450.89	0	0
FBtr0080347	2385	2184.89	252.327	3.26908
FBtr0300567	2302	2101.89	0	0
FBtr0331644	3342	3141.89	49.6252	0.4471
FBtr0331645	4147	3946.89	320.832	2.301
FBtr0331646	3381	3180.89	378.977	3.37254
FBtr0331647	3019	2818.89	74.0288	0.743388
FBtr0331648	2431	2230.89	451.815	5.73292
FBtr0331998	3510	3309.89	45.2088	0.386636
FBtr0075517	863	662.969	1149	49.0591
FBtr0076543	2415	2214.89	4673.16	59.7243
FBtr0076544	2246	2045.89	1269.01	17.5581
FBtr0076545	1519	1318.89	79285.2	1701.67
FBtr0076546	2320	2119.89	858.105	11.4583
FBtr0112791	1854	1653.89	594.606	10.1769
FBtr0331550	2110	1909.89	3059.9	45.3516
FBtr0345030	1576	1375.89	14132	290.746
FBtr0089988	3116	2915.89	22.6342	0.219729
FBtr0089989	3220	3019.89	0	0
FBtr0089990	3123	2922.89	529.086	5.12397
FBtr0089991	3120	2919.89	2800.97	27.1541
FBtr0089992	3127	2926.89	1504.31	14.5487
FBtr0332583	3211	3010.89	0	0
FBtr0087702	6024	5823.89	853	4.14599
FBtr0081030	1435	1234.89	8616.59	197.515
FBtr0307350	2327	2126.89	190.752	2.53874
FBtr0340229	1356	1155.89	1224.66	29.991
FBtr0076599	1547	1346.89	13999	294.21
FBtr0070075	2430	2229.89	2	0.0253886
FBtr0084659	1413	1212.89	391.487	9.13669
FBtr0084660	1949	1748.89	277.289	4.48811
FBtr0306171	1271	1070.89	5.224	0.138087
FBtr0084692	6338	6137.89	1191	5.4927
FBtr0080165	2825	2624.89	174	1.87642
FBtr0112793	2808	2607.89	0	0
FBtr0082483	1577	1376.89	890	18.2972
FBtr0339146	634	433.969	451.095	29.424
FBtr0346150	727	526.969	101.994	5.47876
FBtr0346611	578	378.009	6229.91	466.523
FBtr0074372	2575	2374.89	361.084	4.30386
FBtr0080542	2026	1825.89	412.85	6.40045
FBtr0309960	2135	1934.89	692.3	10.1282
FBtr0342712	2026	1825.89	412.85	6.40045
FBtr0072378	2169	1968.89	39.8995	0.57364
FBtr0072379	3094	2893.89	239.828	2.34591
FBtr0300076	2244	2043.89	9.27209	0.128414
FBtr0084869	1894	1693.89	26	0.434491
FBtr0074388	11772	11571.9	3578.63	8.75396
FBtr0111000	15831	15630.9	64.3808	0.116591
FBtr0343763	11877	11676.9	533.262	1.29272
FBtr0343764	15726	15525.9	282.292	0.514677
FBtr0081664	1479	1278.89	0	0
FBtr0081665	2499	2298.89	0	0
FBtr0081666	2536	2335.89	19.3952	0.235036
FBtr0081667	2521	2320.89	0	0
FBtr0081668	2514	2313.89	0	0
FBtr0073855	1890	1689.89	1381.9	23.1479
FBtr0300566	852	651.969	661.826	28.7349
FBtr0307296	2003	1802.89	115.929	1.82019
FBtr0332843	1852	1651.89	30.8444	0.528552
FBtr0332844	1810	1609.89	9.49768	0.166999
FBtr0070672	4048	3847.89	0	0
FBtr0300608	4421	4220.89	0	0
FBtr0300609	4388	4187.89	55.3616	0.374202
FBtr0308914	5402	5201.89	4.54153	0.0247135
FBtr0308915	5390	5189.89	0	0
FBtr0331162	4421	4220.89	0	0
FBtr0343569	5613	5412.89	153.097	0.800626
FBtr0079929	3276	3075.89	55.5	0.510758
FBtr0329984	3276	3075.89	55.5	0.510758
FBtr0087782	1474	1273.89	7294.72	162.095
FBtr0087783	992	791.969	4467.28	159.672
FBtr0080803	4022	3821.89	0	0
FBtr0080804	3830	3629.89	19.4671	0.15181
FBtr0080805	3018	2817.89	3701.18	37.18
FBtr0081002	4149	3948.89	384.893	2.75904
FBtr0305688	3705	3504.89	418.553	3.38041
FBtr0330225	5361	5160.89	736.662	4.04051
FBtr0330226	4149	3948.89	384.893	2.75904
FBtr0084949	3013	2812.89	379	3.81399
FBtr0070261	3867	3666.89	24.386	0.18825
FBtr0070262	4419	4218.89	0	0
FBtr0070263	4155	3954.89	0	0
FBtr0070265	8223	8022.89	67.2293	0.237203
FBtr0070266	4236	4035.89	0	0
FBtr0300427	4305	4104.89	76.744	0.52922
FBtr0300428	3981	3780.89	0	0
FBtr0300429	3119	2918.89	0	0
FBtr0303562	9822	9621.89	30.0872	0.0885145
FBtr0303563	4213	4012.89	36.1219	0.254804
FBtr0303564	4546	4345.89	10.9382	0.0712462
FBtr0308319	4368	4167.89	51.4933	0.349726
FBtr0330406	4188	3987.89	0	0
FBtr0332293	4235	4034.89	0	0
FBtr0075523	5327	5126.89	166.302	0.918198
FBtr0075524	5322	5121.89	112.277	0.620518
FBtr0075525	5339	5138.89	434.751	2.39477
FBtr0075526	5553	5352.89	35.9181	0.189941
FBtr0330160	5339	5138.89	434.751	2.39477
FBtr0333580	5351	5150.89	0	0
FBtr0075621	532	332.009	0	0
FBtr0070638	1450	1249.89	127	2.87624
FBtr0077423	1352	1151.89	0	0
FBtr0079084	4585	4384.89	421.908	2.72366
FBtr0079085	4065	3864.89	64.2429	0.470523
FBtr0302567	2514	2313.89	0.919162	0.0112445
FBtr0302568	4549	4348.89	84.2541	0.54841
FBtr0310624	4525	4324.89	57.7066	0.377697
FBtr0310625	4666	4465.89	419.42	2.65848
FBtr0342939	3010	2809.89	21.5488	0.217084
FBtr0080087	1535	1334.89	834.245	17.6905
FBtr0300982	1655	1454.89	48.0176	0.934251
FBtr0302378	1797	1596.89	33.7371	0.598034
FBtr0071379	2934	2733.89	41	0.424518
FBtr0301342	2915	2714.89	2369.68	24.7076
FBtr0343875	3116	2915.89	188.59	1.8308
FBtr0072117	2738	2537.89	0	0
FBtr0346612	2498	2297.89	142.885	1.76015
FBtr0082119	2993	2792.89	3236.22	32.8002
FBtr0301093	4774	4573.89	63.7802	0.394724
FBtr0302382	4378	4177.89	0	0
FBtr0083194	2617	2416.89	0.00181616	2.12711e-05
FBtr0083195	2594	2393.89	92.0784	1.0888
FBtr0083196	2629	2428.89	27.9198	0.325385
FBtr0085484	7026	6825.89	1299.96	5.39094
FBtr0346613	6398	6197.89	761.637	3.47854
FBtr0080844	1893	1692.89	37.8284	0.632531
FBtr0080845	2005	1804.89	3037.21	47.634
FBtr0080846	2356	2155.89	1547.24	20.3154
FBtr0080847	2178	1977.89	165.746	2.37211
FBtr0337081	1999	1798.89	16.9707	0.267047
FBtr0081412	2516	2315.89	2001.71	24.4667
FBtr0081413	2353	2152.89	0	0
FBtr0335152	2570	2369.89	0	0
FBtr0088001	1488	1287.89	23863.5	524.504
FBtr0088002	695	494.969	1.80279e-07	1.031e-08
FBtr0304963	5672	5471.89	3861.95	19.9785
FBtr0304964	3406	3205.89	6753.77	59.6336
FBtr0345018	1435	1234.89	3366.98	77.18
FBtr0077511	4305	4104.89	257.608	1.77644
FBtr0077512	3629	3428.89	0	0
FBtr0077513	3861	3660.89	293.77	2.27151
FBtr0290077	4294	4093.89	754.93	5.21992
FBtr0290078	4537	4336.89	445.28	2.90635
FBtr0290079	3059	2858.89	597.027	5.91139
FBtr0290080	3713	3512.89	3173.22	25.5699
FBtr0290081	4286	4085.89	1612.25	11.1696
FBtr0290082	3721	3520.89	2539.92	20.4202
FBtr0074727	3173	2972.89	44.5496	0.424187
FBtr0074728	3097	2896.89	279.901	2.73505
FBtr0331158	3173	2972.89	44.5496	0.424187
FBtr0073558	3121	2920.89	74.0944	0.718064
FBtr0073560	1331	1130.89	0	0
FBtr0073561	966	765.969	0	0
FBtr0073562	2392	2191.89	1659.21	21.4277
FBtr0100540	1043	842.89	63.3036	2.12594
FBtr0299569	997	796.969	49.3369	1.75236
FBtr0307896	2376	2175.89	918.636	11.9509
FBtr0308084	1600	1399.89	149.248	3.01792
FBtr0308085	934	733.969	8.55503	0.329941
FBtr0333204	2006	1805.89	748.612	11.7343
FBtr0075058	1993	1792.89	26620	420.288
FBtr0079851	5114	4913.89	7950.58	45.8001
FBtr0079852	5312	5111.89	82.1127	0.454697
FBtr0335495	4480	4279.89	45.3046	0.299642
FBtr0085727	1349	1148.89	1503.99	37.0561
FBtr0335454	1346	1145.89	107.008	2.64343
FBtr0085612	339	139.045	421	85.7075
FBtr0085614	355	155.031	64	11.6857
FBtr0085640	425	225.009	13	1.63545
FBtr0085616	386	186.031	48	7.30379
FBtr0085613	166	35.7866	0	0
FBtr0089614	201	14.4907	0	0
FBtr0083126	4114	3913.89	940.936	6.80525
FBtr0083127	4176	3975.89	684.064	4.8703
FBtr0089647	3703	3502.89	1654.6	13.3709
FBtr0089648	3679	3478.89	735.779	5.98687
FBtr0089649	3763	3562.89	1232.78	9.79435
FBtr0304887	4231	4030.89	646.262	4.53838
FBtr0336835	3576	3375.89	954.576	8.00415
FBtr0080235	4142	3941.89	0	0
FBtr0080236	4408	4207.89	666.448	4.48327
FBtr0307093	5189	4988.89	180.552	1.02445
FBtr0087526	3058	2857.89	164.793	1.63225
FBtr0087527	3361	3160.89	0	0
FBtr0087528	2866	2665.89	36.4671	0.387214
FBtr0087529	2881	2680.89	0	0
FBtr0112795	5066	4865.89	57.1178	0.332278
FBtr0290034	3364	3163.89	0	0
FBtr0290035	4692	4491.89	236.176	1.48833
FBtr0339960	3040	2839.89	146.101	1.45628
FBtr0339961	4728	4527.89	1056.76	6.60652
FBtr0339962	3385	3184.89	154.529	1.37343
FBtr0346946	4814	4613.89	914.058	5.60789
FBtr0079001	5635	5434.89	2534.33	13.1997
FBtr0079002	6101	5900.89	2978.8	14.2895
FBtr0079003	6000	5799.89	1162.87	5.6755
FBtr0089367	4011	3810.89	521.833	3.87612
FBtr0089368	2824	2623.89	0	0
FBtr0080838	6624	6423.89	293.961	1.29534
FBtr0080839	6575	6374.89	874.467	3.88297
FBtr0321313	6170	5969.89	183.535	0.870254
FBtr0079233	1005	804.89	5635.03	198.177
FBtr0079234	1513	1312.89	719.491	15.5128
FBtr0079235	1402	1201.89	6982.78	164.459
FBtr0079236	2091	1890.89	1347.14	20.1669
FBtr0309212	988	787.969	490.644	17.6258
FBtr0309213	1275	1074.89	107.911	2.84182
FBtr0070064	2054	1853.89	0	0
FBtr0070065	2110	1909.89	406	6.01742
FBtr0080723	7241	7040.89	0	0
FBtr0080724	7236	7035.89	30.2842	0.12184
FBtr0343686	7087	6886.89	608.28	2.50019
FBtr0343687	7404	7203.89	299.436	1.1766
FBtr0079095	615	414.969	2365.25	161.344
FBtr0329967	689	488.969	341.29	19.7576
FBtr0329968	674	473.969	194.399	11.6101
FBtr0074179	5696	5495.89	5711.37	29.4168
FBtr0074180	5653	5452.89	28.078	0.145758
FBtr0074181	5734	5533.89	1006.79	5.14992
FBtr0074182	5793	5592.89	167.61	0.848315
FBtr0112797	5683	5482.89	76.9802	0.397431
FBtr0112798	5577	5376.89	49.9037	0.262721
FBtr0339445	5788	5587.89	359.267	1.81996
FBtr0079334	3320	3119.89	198.1	1.79737
FBtr0079335	3075	2874.89	227.736	2.24235
FBtr0306113	2832	2631.89	200.164	2.15284
FBtr0071687	1844	1643.89	491	8.45477
FBtr0071033	1469	1268.89	359.086	8.01064
FBtr0332315	1774	1573.89	25.8015	0.464048
FBtr0344723	1790	1589.89	7.37261	0.131264
FBtr0080848	811	610.969	362.346	16.7879
FBtr0080849	878	677.969	475.882	19.8693
FBtr0337082	1132	931.89	184.771	5.61258
FBtr0073754	3087	2886.89	1353.74	13.2739
FBtr0333329	3024	2823.89	20.2587	0.203075
FBtr0079320	1655	1454.89	0	0
FBtr0333350	1587	1386.89	26	0.53067
FBtr0089015	4763	4562.89	144.645	0.897338
FBtr0336916	4416	4215.89	181.355	1.21768
FBtr0076572	515	315.009	58	5.21192
FBtr0076574	522	322.009	0	0
FBtr0076571	649	448.969	24	1.51317
FBtr0076573	651	450.969	0	0
FBtr0071203	1116	915.89	0	0
FBtr0071204	1112	911.89	0	0
FBtr0300448	1249	1048.89	0	0
FBtr0081512	1905	1704.89	22944	380.948
FBtr0081513	2515	2314.89	2838.15	34.7055
FBtr0332001	2244	2043.89	278.521	3.85739
FBtr0332002	1878	1677.89	1726.29	29.1235
FBtr0070495	3837	3636.89	254.9	1.98396
FBtr0070496	3780	3579.89	94.0999	0.744068
FBtr0070418	2332	2131.89	320	4.24892
FBtr0070378	4560	4359.89	1430.11	9.28511
FBtr0070379	7664	7463.89	2124.12	8.05577
FBtr0070380	4106	3905.89	1019.45	7.3882
FBtr0333260	7119	6918.89	162.318	0.664084
FBtr0111126	2156	1955.89	367.825	5.32341
FBtr0334157	2764	2563.89	160.243	1.76918
FBtr0290322	4002	3801.89	4708.66	35.0583
FBtr0346452	4306	4105.89	1215.56	8.38034
FBtr0070804	1893	1692.89	242.339	4.05218
FBtr0340464	1308	1107.89	274.304	7.00856
FBtr0340465	1742	1541.89	28.5065	0.523339
FBtr0071610	4329	4128.89	516	3.5376
FBtr0076075	2555	2354.89	1086.18	13.0564
FBtr0304650	2916	2715.89	121.821	1.26971
FBtr0071911	2633	2432.89	1790.54	20.8331
FBtr0071913	2556	2355.89	0	0
FBtr0071914	2548	2347.89	0	0
FBtr0309858	2627	2426.89	20.4615	0.23866
FBtr0080932	1465	1264.89	6346.93	142.038
FBtr0331931	1557	1356.89	2227.07	46.4603
FBtr0080889	681	480.969	16813.5	989.538
FBtr0344849	634	433.969	27620.5	1801.63
FBtr0075746	2935	2734.89	211.616	2.19029
FBtr0333034	1612	1411.89	0.000765035	1.53382e-05
FBtr0333035	1928	1727.89	127.188	2.08365
FBtr0333036	2619	2418.89	0.194364	0.00227454
FBtr0081987	1811	1610.89	1553.48	27.2981
FBtr0081988	1734	1533.89	1595.78	29.449
FBtr0301524	1597	1396.89	108.746	2.20367
FBtr0080008	3162	2961.89	2.06302e-07	1.97164e-09
FBtr0332195	3603	3402.89	225.332	1.87442
FBtr0332196	3103	2902.89	1640.78	15.9997
FBtr0075318	8461	8260.89	896.432	3.07173
FBtr0305084	7990	7789.89	340.126	1.23595
FBtr0305085	8449	8248.89	0	0
FBtr0305086	7842	7641.89	514.904	1.9073
FBtr0330189	8301	8100.89	0	0
FBtr0330190	8449	8248.89	0	0
FBtr0333625	8067	7866.89	138.579	0.498641
FBtr0333626	8076	7875.89	24.9578	0.0897014
FBtr0085713	3440	3239.89	29784.4	260.227
FBtr0085714	3349	3148.89	339.583	3.05268
FBtr0081166	1929	1728.89	803.581	13.157
FBtr0081167	2085	1884.89	42.3466	0.635954
FBtr0290291	2797	2596.89	564.072	6.14857
FBtr0088010	467	267.009	176	18.6586
FBtr0071145	5696	5495.89	1.96208	0.0101058
FBtr0071146	3737	3536.89	0	0
FBtr0071147	3751	3550.89	33.1839	0.264535
FBtr0309795	3686	3485.89	0	0
FBtr0309796	3612	3411.89	0	0
FBtr0310269	5683	5482.89	1.23186e-08	6.35982e-11
FBtr0081621	2739	2538.89	50	0.557467
FBtr0078042	2583	2382.89	322.244	3.82801
FBtr0081890	1355	1154.89	1155.95	28.3329
FBtr0300442	1472	1271.89	1174.05	26.1295
FBtr0088366	6466	6265.89	59.2843	0.267824
FBtr0088368	6071	5870.89	0	0
FBtr0112799	4233	4032.89	92.354	0.648234
FBtr0302438	6385	6184.89	1.84014e-05	8.42191e-08
FBtr0306345	7524	7323.89	378.691	1.46365
FBtr0306346	4175	3974.89	93.3788	0.664991
FBtr0330609	6071	5870.89	0	0
FBtr0073205	1975	1774.89	0	0
FBtr0076305	2103	1902.89	0.943409	0.0140339
FBtr0076307	2046	1845.89	8.51335	0.130553
FBtr0301385	2426	2225.89	112.606	1.43202
FBtr0331551	1947	1746.89	65.9377	1.06847
FBtr0339899	2070	1869.89	0	0
FBtr0082831	2034	1833.89	1084.4	16.7383
FBtr0082832	2047	1846.89	65.6532	1.00625
FBtr0082833	1938	1737.89	2224.59	36.2343
FBtr0345229	1813	1612.89	439.356	7.71089
FBtr0082597	1747	1546.89	1363.92	24.9587
FBtr0344982	1951	1750.89	60.0796	0.971316
FBtr0074250	3247	3046.89	135.417	1.25809
FBtr0100384	3067	2866.89	143.583	1.4177
FBtr0083739	5278	5077.89	196.704	1.09654
FBtr0083740	3546	3345.89	8.32422e-07	7.04247e-09
FBtr0304658	4581	4380.89	117.296	0.7579
FBtr0081260	7606	7405.89	0.0407231	0.000155653
FBtr0112800	8456	8255.89	416.206	1.42704
FBtr0305950	7355	7154.89	0	0
FBtr0331239	8424	8223.89	14.0264	0.0482793
FBtr0331240	8637	8436.89	435.761	1.46204
FBtr0331241	7782	7581.89	96.3022	0.359544
FBtr0331242	8494	8293.89	545.663	1.86234
FBtr0086133	1674	1473.89	2896	55.6194
FBtr0083538	1228	1027.89	1346	37.0673
FBtr0070509	4093	3892.89	0	0
FBtr0070511	3834	3633.89	0	0
FBtr0070512	3792	3591.89	433.521	3.41649
FBtr0070513	3831	3630.89	0.0100233	7.81431e-05
FBtr0070515	3828	3627.89	2605.85	20.3324
FBtr0070517	2841	2640.89	0	0
FBtr0070518	2386	2185.89	0	0
FBtr0070519	11128	10927.9	374.169	0.969224
FBtr0070520	2604	2403.89	0	0
FBtr0070521	2435	2234.89	249.603	3.16146
FBtr0070522	2167	1966.89	136.955	1.97102
FBtr0333312	10159	9958.89	639.167	1.81675
FBtr0333313	8328	8127.89	807.948	2.81383
FBtr0333314	7521	7320.89	1574.7	6.08873
FBtr0333315	9576	9375.89	312.367	0.943072
FBtr0333316	8691	8490.89	1999.19	6.6649
FBtr0333317	9456	9255.89	274.521	0.839557
FBtr0070269	3161	2960.89	431	4.12048
FBtr0075528	2003	1802.89	1848.35	29.0207
FBtr0075529	2881	2680.89	3857.65	40.7321
FBtr0077771	3723	3522.89	270.981	2.17737
FBtr0077772	3177	2976.89	44.0732	0.419088
FBtr0077773	4230	4029.89	294.677	2.06989
FBtr0077775	3216	3015.89	77.2689	0.725241
FBtr0085441	2552	2351.89	261	3.14135
FBtr0078045	12427	12226.9	375.319	0.868915
FBtr0343249	12134	11933.9	92.6812	0.219838
FBtr0073454	2844	2643.89	2418	25.8884
FBtr0078989	569	369.009	106	8.13134
FBtr0081759	4010	3809.89	39.3194	0.292138
FBtr0081760	3627	3426.89	0	0
FBtr0081761	3238	3037.89	0	0
FBtr0330073	3621	3420.89	1172.66	9.70341
FBtr0330074	4010	3809.89	39.3194	0.292138
FBtr0339710	6941	6740.89	866.318	3.63792
FBtr0070487	2002	1801.89	134	2.10508
FBtr0070914	3828	3627.89	424	3.3083
FBtr0084106	3142	2941.89	507	4.87837
FBtr0089320	2012	1811.89	10	0.156229
FBtr0343855	1503	1302.89	0	0
FBtr0083083	1430	1229.89	180.32	4.15021
FBtr0334588	1527	1326.89	20.6801	0.441174
FBtr0073955	9215	9014.89	491.902	1.54458
FBtr0111009	9503	9302.89	0.000682924	2.07801e-06
FBtr0303285	3649	3448.89	11.1972	0.0919014
FBtr0303286	9497	9296.89	192.354	0.585674
FBtr0310014	3643	3442.89	0	0
FBtr0310015	3670	3469.89	0	0
FBtr0310016	9455	9254.89	49.5464	0.151542
FBtr0074211	2263	2062.89	59.8077	0.82068
FBtr0074212	2195	1994.89	1878.33	26.6529
FBtr0074214	2395	2194.89	74.332	0.958641
FBtr0308617	4627	4426.89	191.451	1.2242
FBtr0308618	2442	2241.89	2.75205	0.0347484
FBtr0308619	2401	2200.89	24.1453	0.310547
FBtr0343519	2331	2130.89	22.9567	0.304959
FBtr0343520	4575	4374.89	228.228	1.47671
FBtr0072521	9020	8819.89	0	0
FBtr0072522	8960	8759.89	720.16	2.32714
FBtr0072523	7834	7633.89	0	0
FBtr0301348	8975	8774.89	21.5016	0.0693621
FBtr0301349	7362	7161.89	504.056	1.99225
FBtr0332101	8652	8451.89	411.881	1.37946
FBtr0332102	9296	9095.89	2364.09	7.35717
FBtr0332103	8605	8404.89	130.439	0.439309
FBtr0332104	8517	8316.89	591.877	2.01448
FBtr0070606	6759	6558.89	58.3638	0.251887
FBtr0112801	6863	6662.89	51.3665	0.218228
FBtr0112802	6681	6480.89	217.024	0.947907
FBtr0072903	2204	2003.89	576	8.13657
FBtr0086008	5108	4907.89	69.4887	0.400786
FBtr0086009	3740	3539.89	225.349	1.80202
FBtr0086010	5233	5032.89	42.7239	0.240296
FBtr0086011	4092	3891.89	162.446	1.18152
FBtr0086012	4984	4783.89	15.323	0.0906684
FBtr0302439	8415	8214.89	230.669	0.794842
FBtr0077465	5065	4864.89	0	0
FBtr0334265	6378	6177.89	2164.1	9.91584
FBtr0334266	5112	4911.89	212.825	1.2265
FBtr0078408	967	766.969	0	0
FBtr0344634	546	346.009	16	1.30896
FBtr0081688	652	451.969	0	0
FBtr0088035	2029	1828.89	195389	3024.16
FBtr0331927	2278	2077.89	1733.71	23.6183
FBtr0345022	1979	1778.89	3843.52	61.1608
FBtr0345023	2076	1875.89	0	0
FBtr0085832	2606	2405.89	2805.35	33.0069
FBtr0085833	2594	2393.89	114.847	1.35802
