target_id	length	eff_length	est_counts	tpm
FBtr0072367	5370	5188.55	182.227	1.22601
FBtr0072368	5425	5243.55	353.773	2.3552
FBtr0073299	2460	2278.55	1280.09	19.6115
FBtr0073300	818	636.553	297.908	16.3372
FBtr0084639	2387	2205.55	151.104	2.39159
FBtr0084640	2319	2137.55	54.8964	0.896512
FBtr0070822	1637	1455.55	0	0
FBtr0070823	2653	2471.55	7669.19	108.32
FBtr0100662	2252	2070.55	1652.82	27.8656
FBtr0100663	1928	1746.55	36742	734.362
FBtr0345894	2863	2681.55	0	0
FBtr0086029	1626	1444.55	4720	114.061
FBtr0071519	1724	1542.55	48570	1099.15
FBtr0078478	1543	1361.55	56677	1453.12
FBtr0334090	1619	1437.55	3279.04	79.6255
FBtr0082785	1567	1385.55	24116.4	607.601
FBtr0082786	1643	1461.55	4588.16	109.585
FBtr0346242	1853	1671.55	58.4459	1.22057
FBtr0083143	1595	1413.55	12962	320.103
FBtr0079219	4281	4099.55	0	0
FBtr0079220	4337	4155.55	0	0
FBtr0079221	4277	4095.55	1633.97	13.9271
FBtr0079431	4480	4298.55	1401.67	11.3829
FBtr0100353	1556	1374.55	322.331	8.18597
FBtr0339663	4718	4536.55	0	0
FBtr0086111	1668	1486.55	39.3053	0.922996
FBtr0086112	1795	1613.55	124.925	2.70269
FBtr0086113	1675	1493.55	416.464	9.73389
FBtr0330252	1668	1486.55	39.3053	0.922996
FBtr0100589	1057	875.553	93723.9	3736.78
FBtr0100590	1001	819.553	9321.7	397.052
FBtr0100591	2080	1898.55	103.208	1.89766
FBtr0100593	2024	1842.55	2.50088	0.0473808
FBtr0100594	1231	1049.55	2658.01	88.4058
FBtr0006151	2080	1898.55	103.208	1.89766
FBtr0100187	2024	1842.55	2.50088	0.0473808
FBtr0343699	915	733.553	0	0
FBtr0086744	2291	2109.55	1256	20.784
FBtr0340288	2241	2059.55	0	0
FBtr0078053	1806	1624.55	14	0.300832
FBtr0083478	2113	1931.55	268.293	4.84878
FBtr0331348	2141	1959.55	28.7066	0.511392
FBtr0084994	2636	2454.55	46981.2	668.161
FBtr0084995	1279	1097.55	16997.5	540.617
FBtr0084999	1483	1301.55	10794.3	289.508
FBtr0085000	1747	1565.55	5445.53	121.423
FBtr0085001	1618	1436.55	554.074	13.464
FBtr0114544	1736	1554.55	1075.39	24.1484
FBtr0306657	1614	1432.55	230.123	5.60763
FBtr0310660	1472	1290.55	644.412	17.4308
FBtr0310661	1615	1433.55	15158.3	369.12
FBtr0339614	2102	1920.55	10383	188.724
FBtr0081618	1833	1651.55	5.37965	0.113708
FBtr0081619	1542	1360.55	3.98226e-06	1.02175e-07
FBtr0081620	1526	1344.55	5.62034	0.14592
FBtr0081153	1749	1567.55	8.01032	0.178384
FBtr0081154	1792	1610.55	26.9897	0.584995
FBtr0071331	1422	1240.55	11.7588	0.330885
FBtr0307281	1211	1029.55	101.241	3.43272
FBtr0086983	1606	1424.55	23939.7	586.638
FBtr0087004	1595	1413.55	70616.1	1743.9
FBtr0345521	1668	1486.55	2077.1	48.776
FBtr0089517	1252	1070.55	2018.17	65.808
FBtr0089518	1184	1002.55	633.301	22.0512
FBtr0089519	1432	1250.55	969.348	27.0587
FBtr0089520	1300	1118.55	138.248	4.3145
FBtr0336797	1456	1274.55	102.966	2.82012
FBtr0336798	1457	1275.55	941.99	25.7796
FBtr0070025	1244	1062.55	667.206	21.9199
FBtr0301931	1247	1065.55	638.575	20.9202
FBtr0070504	1013	831.553	35	1.46929
FBtr0085611	272	90.6514	3340.05	1286.2
FBtr0346141	373	191.615	223.948	40.7987
FBtr0077850	4879	4697.55	802.076	5.96037
FBtr0077851	4266	4084.55	0	0
FBtr0330658	4936	4754.55	0	0
FBtr0330659	4181	3999.55	812.493	7.09149
FBtr0330660	3936	3754.55	499.211	4.64147
FBtr0086058	4114	3932.55	363.627	3.22783
FBtr0086059	2667	2485.55	35.7261	0.501756
FBtr0300504	3089	2907.55	337.28	4.04941
FBtr0335274	2149	1967.55	218.367	3.87427
FBtr0078481	1211	1029.55	25872.2	877.231
FBtr0334113	1328	1146.55	9.7996	0.298362
FBtr0070109	5422	5240.55	0	0
FBtr0307291	6331	6149.55	892.857	5.06836
FBtr0307292	5251	5069.55	0	0
FBtr0307293	5425	5243.55	1196.87	7.96803
FBtr0307294	6324	6142.55	2041.76	11.6034
FBtr0307295	5425	5243.55	798.508	5.31597
FBtr0089420	797	615.615	74.9016	4.24728
FBtr0346440	894	712.553	0	0
FBtr0346441	924	742.553	35.0984	1.65002
FBtr0080344	3436	3254.55	14921.8	160.051
FBtr0080345	2651	2469.55	0	0
FBtr0080347	2385	2203.55	190.855	3.0235
FBtr0300567	2302	2120.55	0	0
FBtr0331644	3342	3160.55	52.7772	0.582924
FBtr0331645	4147	3965.55	121.557	1.07005
FBtr0331646	3381	3199.55	475.079	5.1833
FBtr0331647	3019	2837.55	24.4394	0.30066
FBtr0331648	2431	2249.55	317.498	4.9269
FBtr0331998	3510	3328.55	62.9951	0.660664
FBtr0075517	863	681.553	1113	57.0066
FBtr0076543	2415	2233.55	4402.65	68.8093
FBtr0076544	2246	2064.55	1327.17	22.4403
FBtr0076545	1519	1337.55	81639.4	2130.68
FBtr0076546	2320	2138.55	659.019	10.7574
FBtr0112791	1854	1672.55	597.379	12.4681
FBtr0331550	2110	1928.55	2736.93	49.5405
FBtr0345030	1576	1394.55	3644.47	91.228
FBtr0089988	3116	2934.55	17.018	0.202439
FBtr0089989	3220	3038.55	0	0
FBtr0089990	3123	2941.55	656.561	7.79162
FBtr0089991	3120	2938.55	3380.54	40.1589
FBtr0089992	3127	2945.55	1097.89	13.0113
FBtr0332583	3211	3029.55	0	0
FBtr0087702	6024	5842.55	832	4.97107
FBtr0081030	1435	1253.55	13581.8	378.22
FBtr0307350	2327	2145.55	101.024	1.64367
FBtr0340229	1356	1174.55	317.159	9.42613
FBtr0076599	1547	1365.55	18084	462.291
FBtr0070075	2430	2248.55	4	0.0620992
FBtr0084659	1413	1231.55	322.882	9.15208
FBtr0084660	1949	1767.55	191.118	3.7745
FBtr0306171	1271	1089.55	0	0
FBtr0084692	6338	6156.55	1035	5.86857
FBtr0080165	2825	2643.55	158.967	2.09917
FBtr0112793	2808	2626.55	0.0334062	0.000443987
FBtr0082483	1577	1395.55	584	14.6082
FBtr0339146	634	452.615	250.381	19.3109
FBtr0346150	727	545.615	58.6683	3.75359
FBtr0346611	578	396.615	6512.95	573.242
FBtr0074372	2575	2393.55	347.404	5.06665
FBtr0080542	2026	1844.55	706.732	13.375
FBtr0309960	2135	1953.55	107.535	1.92156
FBtr0342712	2026	1844.55	706.732	13.375
FBtr0072378	2169	1987.55	112.714	1.97965
FBtr0072379	3094	2912.55	216.286	2.59229
FBtr0300076	2244	2062.55	0	0
FBtr0084869	1894	1712.55	23	0.468828
FBtr0074388	11772	11590.6	3634.99	10.9479
FBtr0111000	15831	15649.6	40.9016	0.0912364
FBtr0343763	11877	11695.6	695.729	2.07658
FBtr0343764	15726	15544.6	150.525	0.338033
FBtr0081664	1479	1297.55	0	0
FBtr0081665	2499	2317.55	0	0
FBtr0081666	2536	2354.55	6.93228	0.102777
FBtr0081667	2521	2339.55	9.1012	0.135798
FBtr0081668	2514	2332.55	0	0
FBtr0073855	1890	1708.55	1266.99	25.8865
FBtr0300566	852	670.553	667.875	34.7689
FBtr0307296	2003	1821.55	128.239	2.45757
FBtr0332843	1852	1670.55	67.8986	1.41883
FBtr0332844	1810	1628.55	0	0
FBtr0070672	4048	3866.55	10.3716	0.0936382
FBtr0300608	4421	4239.55	0	0
FBtr0300609	4388	4206.55	64.9154	0.538705
FBtr0308914	5402	5220.55	117.311	0.784423
FBtr0308915	5390	5208.55	34.4046	0.230584
FBtr0331162	4421	4239.55	0	0
FBtr0343569	5613	5431.55	2.99755	0.0192651
FBtr0079929	3276	3094.55	53.5	0.603511
FBtr0329984	3276	3094.55	53.5	0.603511
FBtr0087782	1474	1292.55	6353.58	171.593
FBtr0087783	992	810.553	6421.42	276.553
FBtr0080803	4022	3840.55	0	0
FBtr0080804	3830	3648.55	3.93375	0.037637
FBtr0080805	3018	2836.55	3500.48	43.0791
FBtr0081002	4149	3967.55	490.679	4.31721
FBtr0305688	3705	3523.55	504.892	5.00204
FBtr0330225	5361	5179.55	589.751	3.97471
FBtr0330226	4149	3967.55	490.679	4.31721
FBtr0084949	3013	2831.55	621	7.6559
FBtr0070261	3867	3685.55	50.2798	0.476234
FBtr0070262	4419	4237.55	0	0
FBtr0070263	4155	3973.55	0	0
FBtr0070265	8223	8041.55	84.6165	0.36732
FBtr0070266	4236	4054.55	0	0
FBtr0300427	4305	4123.55	88.7131	0.75101
FBtr0300428	3981	3799.55	0	0
FBtr0300429	3119	2937.55	17.0736	0.202894
FBtr0303562	9822	9640.55	0	0
FBtr0303563	4213	4031.55	13.038	0.112893
FBtr0303564	4546	4364.55	87.6684	0.701185
FBtr0308319	4368	4186.55	49.9718	0.416675
FBtr0330406	4188	4006.55	33.6184	0.29291
FBtr0332293	4235	4053.55	10.0203	0.086293
FBtr0075523	5327	5145.55	333.38	2.26171
FBtr0075524	5322	5140.55	128.747	0.874294
FBtr0075525	5339	5157.55	439.214	2.97277
FBtr0075526	5553	5371.55	82.6783	0.537305
FBtr0330160	5339	5157.55	439.214	2.97277
FBtr0333580	5351	5169.55	72.767	0.491372
FBtr0075621	532	350.615	0	0
FBtr0070638	1450	1268.55	116	3.19212
FBtr0077423	1352	1170.55	0	0
FBtr0079084	4585	4403.55	481.635	3.81807
FBtr0079085	4065	3883.55	0.000761281	6.84298e-06
FBtr0302567	2514	2332.55	14.9003	0.222994
FBtr0302568	4549	4367.55	158.581	1.26748
FBtr0310624	4525	4343.55	0.00113983	9.16061e-06
FBtr0310625	4666	4484.55	441.578	3.4373
FBtr0342939	3010	2828.55	33.3042	0.411021
FBtr0080087	1535	1353.55	824.981	21.2764
FBtr0300982	1655	1473.55	47.5101	1.12551
FBtr0302378	1797	1615.55	45.5085	0.983334
FBtr0071379	2934	2752.55	41	0.519969
FBtr0301342	2915	2733.55	2216.86	28.31
FBtr0343875	3116	2934.55	160.597	1.91041
FBtr0072117	2738	2556.55	0	0
FBtr0346612	2498	2316.55	154.048	2.32137
FBtr0082119	2993	2811.55	2841.26	35.2772
FBtr0301093	4774	4592.55	37.7358	0.286833
FBtr0302382	4378	4196.55	0	0
FBtr0083194	2617	2435.55	0.000557874	7.99591e-06
FBtr0083195	2594	2412.55	47.7574	0.691024
FBtr0083196	2629	2447.55	57.2421	0.816418
FBtr0085484	7026	6844.55	628.371	3.2048
FBtr0346613	6398	6216.55	1230.28	6.90851
FBtr0080844	1893	1711.55	22.5612	0.460152
FBtr0080845	2005	1823.55	3043.37	58.2594
FBtr0080846	2356	2174.55	1151.85	18.4908
FBtr0080847	2178	1996.55	67.0699	1.17267
FBtr0337081	1999	1817.55	17.1467	0.329324
FBtr0081412	2516	2334.55	2045.72	30.5895
FBtr0081413	2353	2171.55	0	0
FBtr0335152	2570	2388.55	17.3958	0.254236
FBtr0088001	1488	1306.55	27417.4	732.536
FBtr0088002	695	513.615	0	0
FBtr0304963	5672	5490.55	3470.68	22.0662
FBtr0304964	3406	3224.55	7592.62	82.1962
FBtr0345018	1435	1253.55	745.932	20.7724
FBtr0077511	4305	4123.55	295.342	2.50024
FBtr0077512	3629	3447.55	254.811	2.5801
FBtr0077513	3861	3679.55	245.778	2.33172
FBtr0290077	4294	4112.55	712.088	6.04438
FBtr0290078	4537	4355.55	356.257	2.85529
FBtr0290079	3059	2877.55	647.285	7.85238
FBtr0290080	3713	3531.55	2537.98	25.0871
FBtr0290081	4286	4104.55	1656.43	14.0876
FBtr0290082	3721	3539.55	2419.03	23.8573
FBtr0074727	3173	2991.55	31.3784	0.366154
FBtr0074728	3097	2915.55	254.243	3.04409
FBtr0331158	3173	2991.55	31.3784	0.366154
FBtr0073558	3121	2939.55	33.9006	0.402583
FBtr0073560	1331	1149.55	0	0
FBtr0073561	966	784.553	7.96627	0.354456
FBtr0073562	2392	2210.55	1662.46	26.253
FBtr0100540	1043	861.553	26.0703	1.05631
FBtr0299569	997	815.553	25.1939	1.07838
FBtr0307896	2376	2194.55	1195.7	19.0198
FBtr0308084	1600	1418.55	159.253	3.91897
FBtr0308085	934	752.553	10.4868	0.486446
FBtr0333204	2006	1824.55	663.968	12.7034
FBtr0075058	1993	1811.55	25419	489.82
FBtr0079851	5114	4932.55	8614.32	60.9647
FBtr0079852	5312	5130.55	32.8335	0.223399
FBtr0335495	4480	4298.55	142.847	1.16005
FBtr0085727	1349	1167.55	1129.36	33.7663
FBtr0335454	1346	1164.55	41.6448	1.24833
FBtr0085612	339	157.615	490	108.524
FBtr0085614	355	173.615	118	23.726
FBtr0085640	425	243.615	14	2.0061
FBtr0085616	386	204.615	66	11.2599
FBtr0085613	166	27.4269	0	0
FBtr0089614	201	21.599	0	0
FBtr0083126	4114	3932.55	1333.1	11.8336
FBtr0083127	4176	3994.55	574.899	5.02404
FBtr0089647	3703	3521.55	1128.05	11.1821
FBtr0089648	3679	3497.55	749.846	7.48406
FBtr0089649	3763	3581.55	957.486	9.33234
FBtr0304887	4231	4049.55	726.216	6.2602
FBtr0336835	3576	3394.55	801.402	8.24133
FBtr0080235	4142	3960.55	18.4434	0.16256
FBtr0080236	4408	4226.55	439.587	3.63068
FBtr0307093	5189	5007.55	257.97	1.79834
FBtr0087526	3058	2876.55	143.461	1.74097
FBtr0087527	3361	3179.55	0	0
FBtr0087528	2866	2684.55	117.828	1.53216
FBtr0087529	2881	2699.55	19.4789	0.251885
FBtr0112795	5066	4884.55	158.929	1.13582
FBtr0290034	3364	3182.55	0	0
FBtr0290035	4692	4510.55	337.995	2.61583
FBtr0339960	3040	2858.55	170.653	2.084
FBtr0339961	4728	4546.55	1242.05	9.53645
FBtr0339962	3385	3203.55	125.722	1.36996
FBtr0346946	4814	4632.55	896.127	6.75272
FBtr0079001	5635	5453.55	4130.96	26.4424
FBtr0079002	6101	5919.55	1884.09	11.1107
FBtr0079003	6000	5818.55	1006.95	6.04118
FBtr0089367	4011	3829.55	468.384	4.26956
FBtr0089368	2824	2642.55	0	0
FBtr0080838	6624	6442.55	350.112	1.89705
FBtr0080839	6575	6393.55	974.739	5.322
FBtr0321313	6170	5988.55	143.707	0.837693
FBtr0079233	1005	823.553	8664.68	367.274
FBtr0079234	1513	1331.55	610.936	16.0165
FBtr0079235	1402	1220.55	4635	132.563
FBtr0079236	2091	1909.55	1573.34	28.762
FBtr0309212	988	806.553	522.197	22.6012
FBtr0309213	1275	1093.55	115.851	3.6982
FBtr0070064	2054	1872.55	4.82906e-08	9.00238e-10
FBtr0070065	2110	1928.55	287	5.19493
FBtr0080723	7241	7059.55	0	0
FBtr0080724	7236	7054.55	56.7489	0.280813
FBtr0343686	7087	6905.55	535.446	2.70674
FBtr0343687	7404	7222.55	212.805	1.02854
FBtr0079095	615	433.615	2568.88	206.808
FBtr0329967	689	507.615	148.808	10.2334
FBtr0329968	674	492.615	159.015	11.2683
FBtr0074179	5696	5514.55	5246.11	33.209
FBtr0074180	5653	5471.55	42.5187	0.271268
FBtr0074181	5734	5552.55	507.222	3.18886
FBtr0074182	5793	5611.55	46.0573	0.286513
FBtr0112797	5683	5501.55	60.8843	0.386322
FBtr0112798	5577	5395.55	29.7486	0.192469
FBtr0339445	5788	5606.55	241.459	1.50341
FBtr0079334	3320	3138.55	193.401	2.15109
FBtr0079335	3075	2893.55	185.073	2.23275
FBtr0306113	2832	2650.55	254.526	3.35216
FBtr0071687	1844	1662.55	426	8.94465
FBtr0071033	1469	1287.55	343.506	9.3132
FBtr0332315	1774	1592.55	73.1008	1.60235
FBtr0344723	1790	1608.55	12.3964	0.269024
FBtr0080848	811	629.553	332.077	18.4135
FBtr0080849	878	696.553	125.825	6.30583
FBtr0337082	1132	950.553	205.098	7.53208
FBtr0073754	3087	2905.55	1251.33	15.0339
FBtr0333329	3024	2842.55	24.6702	0.302965
FBtr0079320	1655	1473.55	20	0.473798
FBtr0333350	1587	1405.55	0	0
FBtr0089015	4763	4581.55	79.2199	0.603603
FBtr0336916	4416	4234.55	273.78	2.25696
FBtr0076572	515	333.615	19	1.9881
FBtr0076574	522	340.615	1	0.102486
FBtr0076571	649	467.615	22	1.64234
FBtr0076573	651	469.615	2	0.148668
FBtr0071203	1116	934.553	0	0
FBtr0071204	1112	930.553	0	0
FBtr0300448	1249	1067.55	0	0
FBtr0081512	1905	1723.55	12498.5	253.141
FBtr0081513	2515	2333.55	2366.71	35.4044
FBtr0332001	2244	2062.55	246.36	4.16959
FBtr0332002	1878	1696.55	17573.4	361.592
FBtr0070495	3837	3655.55	242.675	2.3174
FBtr0070496	3780	3598.55	113.325	1.09933
FBtr0070418	2332	2150.55	341	5.5352
FBtr0070378	4560	4378.55	1576.51	12.5688
FBtr0070379	7664	7482.55	2106.36	9.82682
FBtr0070380	4106	3924.55	1078.8	9.59573
FBtr0333260	7119	6937.55	183.336	0.922508
FBtr0111126	2156	1974.55	285.613	5.04938
FBtr0334157	2764	2582.55	106.191	1.43538
FBtr0290322	4002	3820.55	4661.43	42.5914
FBtr0346452	4306	4124.55	610.542	5.16735
FBtr0070804	1893	1711.55	162.962	3.32374
FBtr0340464	1308	1126.55	444.145	13.7627
FBtr0340465	1742	1560.55	2.68389	0.0600365
FBtr0071610	4329	4147.55	578	4.8648
FBtr0076075	2555	2373.55	853.999	12.5599
FBtr0304650	2916	2734.55	110.001	1.40423
FBtr0071911	2633	2451.55	1223.38	17.4201
FBtr0071913	2556	2374.55	0	0
FBtr0071914	2548	2366.55	0	0
FBtr0309858	2627	2445.55	45.6194	0.651181
FBtr0080932	1465	1283.55	8459.36	230.066
FBtr0331931	1557	1375.55	2586.64	65.6429
FBtr0080889	681	499.615	13457.7	940.297
FBtr0344849	634	452.615	30676.3	2365.94
FBtr0075746	2935	2753.55	136.306	1.72802
FBtr0333034	1612	1430.55	32.8741	0.802194
FBtr0333035	1928	1746.55	112.517	2.24888
FBtr0333036	2619	2437.55	63.3033	0.90657
FBtr0081987	1811	1629.55	1608.67	34.4609
FBtr0081988	1734	1552.55	1282.1	28.8273
FBtr0301524	1597	1415.55	232.232	5.72698
FBtr0080008	3162	2980.55	7.12568e-08	8.34563e-10
FBtr0332195	3603	3421.55	189.848	1.93692
FBtr0332196	3103	2921.55	1763.9	21.076
FBtr0075318	8461	8279.55	957.446	4.0368
FBtr0305084	7990	7808.55	665.613	2.97564
FBtr0305085	8449	8267.55	0.000383772	1.62041e-06
FBtr0305086	7842	7660.55	253.444	1.15492
FBtr0330189	8301	8119.55	0.000116862	5.02425e-07
FBtr0330190	8449	8267.55	0.000383772	1.62041e-06
FBtr0333625	8067	7885.55	108.311	0.47948
FBtr0333626	8076	7894.55	40.1846	0.177689
FBtr0085713	3440	3258.55	25601.7	274.267
FBtr0085714	3349	3167.55	185.254	2.04161
FBtr0081166	1929	1747.55	708.185	14.1464
FBtr0081167	2085	1903.55	73.5925	1.34958
FBtr0290291	2797	2615.55	433.223	5.78199
FBtr0088010	467	285.615	210	25.6665
FBtr0071145	5696	5514.55	4.81716	0.0304937
FBtr0071146	3737	3555.55	0	0
FBtr0071147	3751	3569.55	28.7612	0.281269
FBtr0309795	3686	3504.55	0	0
FBtr0309796	3612	3430.55	0	0
FBtr0310269	5683	5501.55	0	0
FBtr0081621	2739	2557.55	59	0.805298
FBtr0078042	2583	2401.55	300.882	4.37354
FBtr0081890	1355	1173.55	740.874	22.0379
FBtr0300442	1472	1290.55	772.126	20.8853
FBtr0088366	6466	6284.55	164.99	0.916458
FBtr0088368	6071	5889.55	0	0
FBtr0112799	4233	4051.55	16.2469	0.139984
FBtr0302438	6385	6203.55	0.00285004	1.60376e-05
FBtr0306345	7524	7342.55	418.861	1.99137
FBtr0306346	4175	3993.55	114.345	0.999512
FBtr0330609	6071	5889.55	0	0
FBtr0073205	1975	1793.55	3.14797	0.0612698
FBtr0076305	2103	1921.55	49.6854	0.902622
FBtr0076307	2046	1864.55	0.0354047	0.00066285
FBtr0301385	2426	2244.55	134.308	2.08882
FBtr0331551	1947	1765.55	63.9713	1.26483
FBtr0339899	2070	1888.55	0	0
FBtr0082831	2034	1852.55	748.201	14.0986
FBtr0082832	2047	1865.55	59.9691	1.12215
FBtr0082833	1938	1756.55	1843.98	36.6458
FBtr0345229	1813	1631.55	1004.85	21.4996
FBtr0082597	1747	1565.55	1021.28	22.7723
FBtr0344982	1951	1769.55	60.72	1.19784
FBtr0074250	3247	3065.55	51.0926	0.581806
FBtr0100384	3067	2885.55	346.907	4.19676
FBtr0083739	5278	5096.55	138.93	0.95159
FBtr0083740	3546	3364.55	61.7089	0.64025
FBtr0304658	4581	4399.55	105.361	0.835987
FBtr0081260	7606	7424.55	316.686	1.48897
FBtr0112800	8456	8274.55	71.5308	0.301771
FBtr0305950	7355	7173.55	0	0
FBtr0331239	8424	8242.55	0	0
FBtr0331240	8637	8455.55	557.098	2.29995
FBtr0331241	7782	7600.55	101.865	0.467854
FBtr0331242	8494	8312.55	585.82	2.46014
FBtr0086133	1674	1492.55	3790	88.6418
FBtr0083538	1228	1046.55	1595	53.2021
FBtr0070509	4093	3911.55	0	0
FBtr0070511	3834	3652.55	0	0
FBtr0070512	3792	3610.55	369.893	3.57628
FBtr0070513	3831	3649.55	0.420149	0.00401877
FBtr0070515	3828	3646.55	2284.45	21.869
FBtr0070517	2841	2659.55	0	0
FBtr0070518	2386	2204.55	0	0
FBtr0070519	11128	10946.6	293.03	0.934468
FBtr0070520	2604	2422.55	0	0
FBtr0070521	2435	2253.55	193.375	2.99545
FBtr0070522	2167	1985.55	142.812	2.5108
FBtr0333312	10159	9977.55	508.968	1.78072
FBtr0333313	8328	8146.55	789.313	3.38224
FBtr0333314	7521	7339.55	1173.77	5.58266
FBtr0333315	9576	9394.55	218.158	0.810631
FBtr0333316	8691	8509.55	2116.77	8.68352
FBtr0333317	9456	9274.55	134.046	0.504533
FBtr0070269	3161	2979.55	454	5.31905
FBtr0075528	2003	1821.55	1699.94	32.5777
FBtr0075529	2881	2699.55	3331.06	43.0745
FBtr0077771	3723	3541.55	275.757	2.71808
FBtr0077772	3177	2995.55	156.901	1.82843
FBtr0077773	4230	4048.55	264.342	2.27927
FBtr0077775	3216	3034.55	0	0
FBtr0085441	2552	2370.55	298	4.3883
FBtr0078045	12427	12245.6	167.175	0.476564
FBtr0343249	12134	11952.6	212.018	0.619215
FBtr0073454	2844	2662.55	2448	32.0954
FBtr0078989	569	387.615	104	9.36617
FBtr0081759	4010	3828.55	60.6783	0.553258
FBtr0081760	3627	3445.55	0	0
FBtr0081761	3238	3056.55	0	0
FBtr0330073	3621	3439.55	978.889	9.93483
FBtr0330074	4010	3828.55	60.6783	0.553258
FBtr0339710	6941	6759.55	701.755	3.62407
FBtr0070487	2002	1820.55	184	3.52812
FBtr0070914	3828	3646.55	441	4.22168
FBtr0084106	3142	2960.55	818	9.64517
FBtr0089320	2012	1830.55	15	0.286048
FBtr0343855	1503	1321.55	0	0
FBtr0083083	1430	1248.55	201	5.61977
FBtr0334588	1527	1345.55	0	0
FBtr0073955	9215	9033.55	253.604	0.980003
FBtr0111009	9503	9321.55	27.1259	0.101584
FBtr0303285	3649	3467.55	0	0
FBtr0303286	9497	9315.55	260.672	0.976823
FBtr0310014	3643	3461.55	24.0178	0.242209
FBtr0310015	3670	3488.55	4.79516	0.047983
FBtr0310016	9455	9273.55	362.784	1.36563
FBtr0074211	2263	2081.55	51.3904	0.861834
FBtr0074212	2195	2013.55	1560.42	27.0525
FBtr0074214	2395	2213.55	27.4425	0.432776
FBtr0308617	4627	4445.55	176	1.38203
FBtr0308618	2442	2260.55	2.72212	0.0420361
FBtr0308619	2401	2219.55	32.494	0.511055
FBtr0343519	2331	2149.55	28.0619	0.45572
FBtr0343520	4575	4393.55	200.471	1.59281
FBtr0072521	9020	8838.55	0	0
FBtr0072522	8960	8778.55	462.162	1.83781
FBtr0072523	7834	7652.55	0	0
FBtr0301348	8975	8793.55	83.7971	0.332655
FBtr0301349	7362	7180.55	733.373	3.5653
FBtr0332101	8652	8470.55	400.098	1.64886
FBtr0332102	9296	9114.55	2207.22	8.45357
FBtr0332103	8605	8423.55	0	0
FBtr0332104	8517	8335.55	1003.35	4.2019
FBtr0070606	6759	6577.55	66.7021	0.354001
FBtr0112801	6863	6681.55	94.3438	0.492907
FBtr0112802	6681	6499.55	236.843	1.27205
FBtr0072903	2204	2022.55	515	8.88867
FBtr0086008	5108	4926.55	36.258	0.256916
FBtr0086009	3740	3558.55	250.726	2.45955
FBtr0086010	5233	5051.55	0	0
FBtr0086011	4092	3910.55	282.562	2.52235
FBtr0086012	4984	4802.55	0	0
FBtr0302439	8415	8233.55	301.454	1.27809
FBtr0077465	5065	4883.55	200.365	1.43224
FBtr0334265	6378	6196.55	1670.66	9.41169
FBtr0334266	5112	4930.55	204.9	1.45069
FBtr0078408	967	785.553	0	0
FBtr0344634	546	364.615	18	1.72332
FBtr0081688	652	470.615	2	0.148352
FBtr0088035	2029	1847.55	157795	2981.43
FBtr0331927	2278	2096.55	588.197	9.79368
FBtr0345022	1979	1797.55	33675	653.965
FBtr0345023	2076	1894.55	38.9386	0.717468
FBtr0085832	2606	2424.55	3911.82	56.3218
