target_id	length	eff_length	est_counts	tpm
FBtr0340288	2241	2051.94	0	0
FBtr0078053	1806	1616.94	14	0.264276
FBtr0083478	2113	1923.94	343.874	5.45547
FBtr0331348	2141	1951.94	19.3809	0.303062
FBtr0084994	2636	2446.94	45139.2	563.061
FBtr0084995	1279	1089.94	6075.8	170.147
FBtr0084999	1483	1293.94	6803.39	160.485
FBtr0085000	1747	1557.94	5972.57	117.013
FBtr0085001	1618	1428.94	682.659	14.5819
FBtr0114544	1736	1546.94	801.02	15.805
FBtr0306657	1614	1424.94	220.248	4.71779
FBtr0310660	1472	1282.94	149.74	3.5625
FBtr0310661	1615	1425.94	3810.8	81.5716
FBtr0339614	2102	1912.94	545.102	8.69762
FBtr0081618	1833	1643.94	0	0
FBtr0081619	1542	1352.94	7.45436e-06	1.68173e-07
FBtr0081620	1526	1336.94	9.99999	0.228303
FBtr0081153	1749	1559.94	6.70401	0.131175
FBtr0081154	1792	1602.94	47.296	0.900599
FBtr0071331	1422	1232.94	35.06	0.86795
FBtr0307281	1211	1021.94	74.94	2.23827
FBtr0086983	1606	1416.94	7607.83	163.883
FBtr0087004	1595	1405.94	12950.7	281.157
FBtr0345521	1668	1478.94	1600.5	33.0316
FBtr0089517	1252	1062.94	1236.83	35.516
FBtr0089518	1184	994.945	335.493	10.2923
FBtr0089519	1432	1242.94	752.539	18.48
FBtr0089520	1300	1110.94	218.613	6.00634
FBtr0336797	1456	1266.94	168.86	4.06814
FBtr0336798	1457	1267.94	1225.67	29.5053
FBtr0070025	1244	1054.94	784.533	22.699
FBtr0301931	1247	1057.94	903.414	26.0645
FBtr0070504	1013	823.945	37	1.37066
FBtr0085611	272	83.0547	5128.6	1884.78
FBtr0346141	373	184.035	437.397	72.5439
FBtr0077850	4879	4689.94	916.727	5.9662
FBtr0077851	4266	4076.94	2.35668	0.0176438
FBtr0330658	4936	4746.94	26.4041	0.169778
FBtr0330659	4181	3991.94	195.727	1.49655
FBtr0330660	3936	3746.94	0	0
FBtr0086058	4114	3924.94	528.947	4.11343
FBtr0086059	2667	2477.94	48.0302	0.591628
FBtr0300504	3089	2899.94	0.0201139	0.000211706
FBtr0335274	2149	1959.94	360.003	5.60644
FBtr0078481	1211	1021.94	19473	581.608
FBtr0334113	1328	1138.94	146.019	3.91319
FBtr0070109	5422	5232.94	0	0
FBtr0307291	6331	6141.94	1179.66	5.86243
FBtr0307292	5251	5061.94	0	0
FBtr0307293	5425	5235.94	701.837	4.09135
FBtr0307294	6324	6134.94	3782.82	18.8205
FBtr0307295	5425	5235.94	418.678	2.44068
FBtr0089420	797	607.945	112.372	5.64181
FBtr0346440	894	704.945	7.26747	0.314669
FBtr0346441	924	734.945	17.3609	0.721013
FBtr0080344	3436	3246.94	13913.7	130.795
FBtr0080345	2651	2461.94	0	0
FBtr0080347	2385	2195.94	194.027	2.6969
FBtr0300567	2302	2112.94	0	0
FBtr0331644	3342	3152.94	62.241	0.60254
FBtr0331645	4147	3957.94	382.828	2.95229
FBtr0331646	3381	3191.94	340.814	3.25902
FBtr0331647	3019	2829.94	52.9603	0.571213
FBtr0331648	2431	2241.94	111.045	1.51182
FBtr0331998	3510	3320.94	51.4167	0.472573
FBtr0075517	863	673.945	1021	46.241
FBtr0076543	2415	2225.94	2364.71	32.4256
FBtr0076544	2246	2056.94	1406.27	20.8675
FBtr0076545	1519	1329.94	70869.2	1626.48
FBtr0076546	2320	2130.94	550.686	7.88783
FBtr0112791	1854	1664.94	792.786	14.5339
FBtr0331550	2110	1920.94	1725.56	27.4183
FBtr0345030	1576	1386.94	16521.8	363.599
FBtr0089988	3116	2926.94	17.5001	0.182495
FBtr0089989	3220	3030.94	0	0
FBtr0089990	3123	2933.94	732.761	7.62318
FBtr0089991	3120	2930.94	2750.94	28.6483
FBtr0089992	3127	2937.94	993.278	10.3194
FBtr0332583	3211	3021.94	11.523	0.116387
FBtr0087702	6024	5834.94	571	2.98693
FBtr0081030	1435	1245.94	18979.6	464.958
FBtr0307350	2327	2137.94	172.57	2.46373
FBtr0340229	1356	1166.94	561.851	14.6959
FBtr0076599	1547	1357.94	20693	465.122
FBtr0070075	2430	2240.94	0	0
FBtr0084659	1413	1223.94	273.046	6.80926
FBtr0084660	1949	1759.94	215.905	3.74447
FBtr0306171	1271	1081.94	31.0485	0.875915
FBtr0084692	6338	6148.94	1012	5.02349
FBtr0080165	2825	2635.94	238	2.75592
FBtr0112793	2808	2618.94	0	0
FBtr0082483	1577	1387.94	881	19.3745
FBtr0339146	634	444.945	494.488	33.9215
FBtr0346150	727	537.945	46.2748	2.62563
FBtr0346611	578	388.989	8335.24	654.043
FBtr0074372	2575	2385.94	415.605	5.31675
FBtr0080542	2026	1836.94	362.915	6.03024
FBtr0309960	2135	1945.94	464.17	7.28069
FBtr0342712	2026	1836.94	362.915	6.03024
FBtr0072378	2169	1979.94	45.1472	0.695991
FBtr0072379	3094	2904.94	263.853	2.77236
FBtr0300076	2244	2054.94	0	0
FBtr0084869	1894	1704.94	41	0.734005
FBtr0074388	11772	11582.9	2635.55	6.9451
FBtr0111000	15831	15641.9	44.319	0.0864818
FBtr0343763	11877	11687.9	372.626	0.973108
FBtr0343764	15726	15536.9	199.129	0.391196
FBtr0081664	1479	1289.94	0	0
FBtr0081665	2499	2309.94	0	0
FBtr0081666	2536	2346.94	18.494	0.240522
FBtr0081667	2521	2331.94	0	0
FBtr0081668	2514	2324.94	0	0
FBtr0073855	1890	1700.94	1843.75	33.0854
FBtr0300566	852	662.945	327.695	15.0875
FBtr0307296	2003	1813.94	108.376	1.82361
FBtr0332843	1852	1662.94	63.3494	1.16276
FBtr0332844	1810	1620.94	9.83302	0.185159
FBtr0070672	4048	3858.94	13.7648	0.108875
FBtr0300608	4421	4231.94	0	0
FBtr0300609	4388	4198.94	32.7373	0.237973
FBtr0308914	5402	5212.94	60.284	0.352976
FBtr0308915	5390	5200.94	7.59029e-07	4.45453e-09
FBtr0331162	4421	4231.94	0	0
FBtr0343569	5613	5423.94	131.214	0.738397
FBtr0079929	3276	3086.94	47.5267	0.469931
FBtr0329984	3276	3086.94	47.5267	0.469931
FBtr0087782	1474	1284.94	7175.04	170.438
FBtr0087783	992	802.945	3771.96	143.386
FBtr0080803	4022	3832.94	0	0
FBtr0080804	3830	3640.94	14.8339	0.124356
FBtr0080805	3018	2828.94	3076.7	33.1961
FBtr0081002	4149	3959.94	189.561	1.46112
FBtr0305688	3705	3515.94	214.214	1.85965
FBtr0330225	5361	5171.94	904.664	5.33899
FBtr0330226	4149	3959.94	189.561	1.46112
FBtr0084949	3013	2823.94	766	8.27939
FBtr0070261	3867	3677.94	2.0596e-06	1.70924e-08
FBtr0070262	4419	4229.94	0	0
FBtr0070263	4155	3965.94	0	0
FBtr0070265	8223	8033.94	44.4038	0.168701
FBtr0070266	4236	4046.94	0	0
FBtr0300427	4305	4115.94	118.66	0.879952
FBtr0300428	3981	3791.94	14.5295	0.116954
FBtr0300429	3119	2929.94	0.00141166	1.47061e-05
FBtr0303562	9822	9632.94	63.8599	0.202346
FBtr0303563	4213	4023.94	28.7921	0.218397
FBtr0303564	4546	4356.94	47.2036	0.330688
FBtr0308319	4368	4178.94	35.7015	0.260763
FBtr0330406	4188	3998.94	10.8485	0.0828036
FBtr0332293	4235	4045.94	0	0
FBtr0075523	5327	5137.94	269.069	1.59845
FBtr0075524	5322	5132.94	1.30104e-08	7.73661e-11
FBtr0075525	5339	5149.94	303.903	1.80118
FBtr0075526	5553	5363.94	67.1249	0.381966
FBtr0330160	5339	5149.94	303.903	1.80118
FBtr0333580	5351	5161.94	1.27996e-06	7.56851e-09
FBtr0075621	532	342.989	0	0
FBtr0070638	1450	1260.94	135	3.26786
FBtr0077423	1352	1162.94	0	0
FBtr0079084	4585	4395.94	145.928	1.01324
FBtr0079085	4065	3875.94	101.472	0.799091
FBtr0302567	2514	2324.94	8.3627	0.109789
FBtr0302568	4549	4359.94	102.346	0.716501
FBtr0310624	4525	4335.94	100.209	0.705423
FBtr0310625	4666	4476.94	395.022	2.69318
FBtr0342939	3010	2820.94	20.6595	0.223537
FBtr0080087	1535	1345.94	911.919	20.6802
FBtr0300982	1655	1465.94	35.463	0.738387
FBtr0302378	1797	1607.94	56.6178	1.07475
FBtr0071379	2934	2744.94	39	0.433667
FBtr0301342	2915	2725.94	2137.48	23.9338
FBtr0343875	3116	2926.94	72.8096	0.759276
FBtr0072117	2738	2548.94	0	0
FBtr0346612	2498	2308.94	124.631	1.64755
FBtr0082119	2993	2803.94	2179.59	23.7263
FBtr0301093	4774	4584.94	58.4108	0.388853
FBtr0302382	4378	4188.94	0	0
FBtr0083194	2617	2427.94	0.00183971	2.31278e-05
FBtr0083195	2594	2404.94	146.998	1.86566
FBtr0083196	2629	2439.94	0	0
FBtr0085484	7026	6836.94	931.308	4.15774
FBtr0346613	6398	6208.94	708.236	3.48166
FBtr0080844	1893	1703.94	43.4184	0.777757
FBtr0080845	2005	1815.94	1923.8	32.3357
FBtr0080846	2356	2166.94	1450.04	20.4249
FBtr0080847	2178	1988.94	127.514	1.95686
FBtr0337081	1999	1809.94	51.2249	0.863855
FBtr0081412	2516	2326.94	1885.35	24.7304
FBtr0081413	2353	2163.94	0	0
FBtr0335152	2570	2380.94	13.5136	0.17324
FBtr0088001	1488	1298.94	25114.4	590.143
FBtr0088002	695	505.945	0	0
FBtr0304963	5672	5482.94	7342.04	40.8723
FBtr0304964	3406	3216.94	8559.4	81.2129
FBtr0345018	1435	1245.94	1960.33	48.0237
FBtr0077511	4305	4115.94	287.022	2.12849
FBtr0077512	3629	3439.94	100.567	0.892341
FBtr0077513	3861	3671.94	130.079	1.08128
FBtr0290077	4294	4104.94	472.903	3.51633
FBtr0290078	4537	4347.94	381.613	2.67895
FBtr0290079	3059	2869.94	363.111	3.86182
FBtr0290080	3713	3523.94	2994.23	25.9347
FBtr0290081	4286	4096.94	1454.05	10.8329
FBtr0290082	3721	3531.94	2877.42	24.8666
FBtr0074727	3173	2983.94	26.9606	0.275781
FBtr0074728	3097	2907.94	280.079	2.93981
FBtr0331158	3173	2983.94	26.9606	0.275781
FBtr0073558	3121	2931.94	44.7188	0.465543
FBtr0073560	1331	1141.94	0	0
FBtr0073561	966	776.945	34.1169	1.34031
FBtr0073562	2392	2202.94	1594.86	22.0976
FBtr0100540	1043	853.945	16.7374	0.59825
FBtr0299569	997	807.945	47.6397	1.79975
FBtr0307896	2376	2186.94	930.281	12.9838
FBtr0308084	1600	1410.94	132.628	2.86912
FBtr0308085	934	744.945	12.0265	0.492768
FBtr0333204	2006	1816.94	762.988	12.8174
FBtr0075058	1993	1803.94	20242	342.496
FBtr0079851	5114	4924.94	7573.74	46.9391
FBtr0079852	5312	5122.94	59.5155	0.354598
FBtr0335495	4480	4290.94	49.7395	0.353814
FBtr0085727	1349	1159.94	1258.92	33.1275
FBtr0335454	1346	1156.94	120.075	3.16787
FBtr0085612	339	150.035	475	96.6334
FBtr0085614	355	166.035	110	20.2218
FBtr0085640	425	235.989	7	0.905383
FBtr0085616	386	197.035	15	2.32367
FBtr0085613	166	26.0651	0	0
FBtr0089614	201	15.9906	0	0
FBtr0083126	4114	3924.94	735.15	5.717
FBtr0083127	4176	3986.94	599.85	4.59228
FBtr0089647	3703	3513.94	1234.71	10.725
FBtr0089648	3679	3489.94	825.454	7.21938
FBtr0089649	3763	3573.94	797.656	6.81229
FBtr0304887	4231	4041.94	586.757	4.43092
FBtr0336835	3576	3386.94	442.419	3.98705
FBtr0080235	4142	3952.94	0	0
FBtr0080236	4408	4218.94	543.782	3.93411
FBtr0307093	5189	4999.94	162.218	0.990281
FBtr0087526	3058	2868.94	6.20219	0.0659855
FBtr0087527	3361	3171.94	0	0
FBtr0087528	2866	2676.94	136.429	1.55558
FBtr0087529	2881	2691.94	0	0
FBtr0112795	5066	4876.94	84.2024	0.52699
FBtr0290034	3364	3174.94	0	0
FBtr0290035	4692	4502.94	225.052	1.5255
FBtr0339960	3040	2850.94	136.387	1.46019
FBtr0339961	4728	4538.94	779.942	5.24485
FBtr0339962	3385	3195.94	56.3926	0.538578
FBtr0346946	4814	4624.94	945.886	6.24249
FBtr0079001	5635	5445.94	334.635	1.87553
FBtr0079002	6101	5911.94	3618.16	18.6803
FBtr0079003	6000	5810.94	194.204	1.02009
FBtr0089367	4011	3821.94	744.298	5.94413
FBtr0089368	2824	2634.94	0	0
FBtr0080838	6624	6434.94	259.844	1.23252
FBtr0080839	6575	6385.94	704.322	3.36645
FBtr0321313	6170	5980.94	159.791	0.81547
FBtr0079233	1005	815.945	6396.41	239.277
FBtr0079234	1513	1323.94	494.4	11.3981
FBtr0079235	1402	1212.94	4674.72	117.636
FBtr0079236	2091	1901.94	1568.65	25.1741
FBtr0309212	988	798.945	388.891	14.8572
FBtr0309213	1275	1085.94	69.9269	1.96545
FBtr0070064	2054	1864.94	0	0
FBtr0070065	2110	1920.94	337	5.35477
FBtr0080723	7241	7051.94	0	0
FBtr0080724	7236	7046.94	80.4102	0.348286
FBtr0343686	7087	6897.94	454.823	2.01256
FBtr0343687	7404	7214.94	173.767	0.735123
FBtr0079095	615	425.989	1813.32	129.928
FBtr0329967	689	499.945	316.707	19.3358
FBtr0329968	674	484.945	125.909	7.92485
FBtr0074179	5696	5506.94	3839.29	21.2797
FBtr0074180	5653	5463.94	136.56	0.762856
FBtr0074181	5734	5544.94	618.554	3.40491
FBtr0074182	5793	5603.94	95.9338	0.522521
FBtr0112797	5683	5493.94	0	0
FBtr0112798	5577	5387.94	64.1076	0.363172
FBtr0339445	5788	5598.94	292.553	1.59486
FBtr0079334	3320	3130.94	124.107	1.20989
FBtr0079335	3075	2885.94	157.131	1.66188
FBtr0306113	2832	2642.94	370.762	4.28187
FBtr0071687	1844	1654.94	397	7.32205
FBtr0071033	1469	1279.94	330.255	7.8756
FBtr0332315	1774	1584.94	25.9827	0.500375
FBtr0344723	1790	1600.94	0	0
FBtr0080848	811	621.945	789.871	38.7641
FBtr0080849	878	688.945	316.486	14.0215
FBtr0337082	1132	942.945	246.643	7.98376
FBtr0073754	3087	2897.94	1999.78	21.0629
FBtr0333329	3024	2834.94	50.2227	0.540731
FBtr0079320	1655	1465.94	0	0
FBtr0333350	1587	1397.94	15	0.327512
FBtr0089015	4763	4573.94	131.814	0.879622
FBtr0336916	4416	4226.94	219.186	1.58275
FBtr0076572	515	325.989	50	4.68159
FBtr0076574	522	332.989	1	0.0916634
FBtr0076571	649	459.945	27	1.79178
FBtr0076573	651	461.945	1	0.0660748
FBtr0071203	1116	926.945	0	0
FBtr0071204	1112	922.945	0	0
FBtr0300448	1249	1059.94	0	0
FBtr0081512	1905	1715.94	16320.4	290.305
FBtr0081513	2515	2325.94	1851.54	24.2974
FBtr0332001	2244	2054.94	529.32	7.86219
FBtr0332002	1878	1688.94	1726.7	31.2052
FBtr0070495	3837	3647.94	266.925	2.2334
FBtr0070496	3780	3590.94	45.0752	0.383137
FBtr0070418	2332	2142.94	296	4.21606
FBtr0070378	4560	4370.94	1178.1	8.22682
FBtr0070379	7664	7474.94	2013.4	8.22143
FBtr0070380	4106	3916.94	562.981	4.38704
FBtr0333260	7119	6929.94	427.522	1.88302
FBtr0111126	2156	1966.94	407.336	6.32101
FBtr0334157	2764	2574.94	122.818	1.45586
FBtr0290322	4002	3812.94	3400.98	27.2251
FBtr0346452	4306	4116.94	873.497	6.47607
FBtr0070804	1893	1703.94	221.943	3.97568
FBtr0340464	1308	1118.94	278.338	7.59257
FBtr0340465	1742	1552.94	4.66756	0.0917401
FBtr0071610	4329	4139.94	600	4.42367
FBtr0076075	2555	2365.94	979.887	12.6415
FBtr0304650	2916	2726.94	96.1133	1.0758
FBtr0071911	2633	2443.94	1302.93	16.2725
FBtr0071913	2556	2366.94	23.8853	0.308012
FBtr0071914	2548	2358.94	8.15429	0.10551
FBtr0309858	2627	2437.94	29.0319	0.363478
FBtr0080932	1465	1275.94	3848.56	92.0644
FBtr0331931	1557	1367.94	1992.44	44.4573
FBtr0080889	681	491.945	8342.13	517.59
FBtr0344849	634	444.945	15342.9	1052.51
FBtr0075746	2935	2745.94	160.885	1.78833
FBtr0333034	1612	1422.94	0	0
FBtr0333035	1928	1738.94	185.115	3.24925
FBtr0333036	2619	2429.94	0	0
FBtr0081987	1811	1621.94	1485.85	27.9617
FBtr0081988	1734	1544.94	1296.27	25.61
FBtr0301524	1597	1407.94	171.879	3.72617
FBtr0080008	3162	2972.94	6.01353e-08	6.17403e-10
FBtr0332195	3603	3413.94	319.574	2.8572
FBtr0332196	3103	2913.94	1270.23	13.3054
FBtr0075318	8461	8271.94	948.467	3.49978
FBtr0305084	7990	7800.94	409.532	1.60238
FBtr0305085	8449	8259.94	0	0
FBtr0305086	7842	7652.94	1.00748	0.00401821
FBtr0330189	8301	8111.94	0	0
FBtr0330190	8449	8259.94	0	0
FBtr0333625	8067	7877.94	247.065	0.957248
FBtr0333626	8076	7886.94	42.9283	0.166135
FBtr0085713	3440	3250.94	18546	174.127
FBtr0085714	3349	3159.94	598.983	5.78576
FBtr0081166	1929	1739.94	667.565	11.7107
FBtr0081167	2085	1895.94	32.4001	0.521611
FBtr0290291	2797	2607.94	1028.03	12.0319
FBtr0088010	467	277.989	245	26.9008
FBtr0071145	5696	5506.94	1.10268	0.00611176
FBtr0071146	3737	3547.94	0	0
FBtr0071147	3751	3561.94	26.7127	0.228906
FBtr0309795	3686	3496.94	0	0
FBtr0309796	3612	3422.94	0	0
FBtr0310269	5683	5493.94	0.449123	0.00249521
FBtr0081621	2739	2549.94	68	0.813961
FBtr0078042	2583	2393.94	413.051	5.26642
FBtr0081890	1355	1165.94	511.714	13.396
FBtr0300442	1472	1282.94	1491.29	35.4796
FBtr0088366	6466	6276.94	149.616	0.727539
FBtr0088368	6071	5881.94	0	0
FBtr0112799	4233	4043.94	30.8727	0.233021
FBtr0302438	6385	6195.94	0	0
FBtr0306345	7524	7334.94	643.202	2.67656
FBtr0306346	4175	3985.94	157.339	1.20484
FBtr0330609	6071	5881.94	0	0
FBtr0073205	1975	1785.94	6.71082	0.114692
FBtr0076305	2103	1913.94	0.1996	0.00318315
FBtr0076307	2046	1856.94	0	0
FBtr0301385	2426	2236.94	85.4105	1.16542
FBtr0331551	1947	1757.94	75.0999	1.30395
FBtr0339899	2070	1880.94	15.29	0.248117
FBtr0082831	2034	1844.94	766.329	12.6782
FBtr0082832	2047	1857.94	54.0902	0.88861
FBtr0082833	1938	1748.94	1768.42	30.8628
FBtr0345229	1813	1623.94	384.159	7.22046
FBtr0082597	1747	1557.94	1017.54	19.9354
FBtr0344982	1951	1761.94	60.4589	1.04735
FBtr0074250	3247	3057.94	203.863	2.03486
FBtr0100384	3067	2877.94	70.137	0.743859
FBtr0083739	5278	5088.94	255.496	1.53243
FBtr0083740	3546	3356.94	0	0
FBtr0304658	4581	4391.94	6.50439	0.0452039
FBtr0081260	7606	7416.94	0	0
FBtr0112800	8456	8266.94	434.089	1.60273
FBtr0305950	7355	7165.94	0	0
FBtr0331239	8424	8234.94	28.928	0.107222
FBtr0331240	8637	8447.94	591.339	2.13654
FBtr0331241	7782	7592.94	52.213	0.209891
FBtr0331242	8494	8304.94	628.431	2.30965
FBtr0086133	1674	1484.94	1755	36.0738
FBtr0083538	1228	1038.94	754	22.1516
FBtr0070509	4093	3903.94	0	0
FBtr0070511	3834	3644.94	0	0
FBtr0070512	3792	3602.94	391.523	3.31685
FBtr0070513	3831	3641.94	0.30382	0.00254629
FBtr0070515	3828	3638.94	2640.38	22.1471
FBtr0070517	2841	2651.94	0	0
FBtr0070518	2386	2196.94	0	0
FBtr0070519	11128	10938.9	328.157	0.915654
FBtr0070520	2604	2414.94	0	0
FBtr0070521	2435	2245.94	225.303	3.06192
FBtr0070522	2167	1977.94	202.797	3.12948
FBtr0333312	10159	9969.94	704.945	2.15818
FBtr0333313	8328	8138.94	873.521	3.2759
FBtr0333314	7521	7331.94	2251.56	9.37323
FBtr0333315	9576	9386.94	387.738	1.26078
FBtr0333316	8691	8501.94	1931.91	6.93575
FBtr0333317	9456	9266.94	114.869	0.378348
FBtr0070269	3161	2971.94	368	3.77949
FBtr0075528	2003	1813.94	1248.87	21.0145
FBtr0075529	2881	2691.94	3571.13	40.4916
FBtr0077771	3723	3533.94	184.335	1.59211
FBtr0077772	3177	2987.94	135.012	1.3792
FBtr0077773	4230	4040.94	228.412	1.72529
FBtr0077775	3216	3026.94	155.241	1.56541
FBtr0085441	2552	2362.94	273	3.52643
FBtr0078045	12427	12237.9	342.997	0.855474
FBtr0343249	12134	11944.9	0.00344565	8.80466e-06
FBtr0073454	2844	2654.94	2019	23.2117
FBtr0078989	569	379.989	116	9.31779
FBtr0081759	4010	3820.94	0	0
FBtr0081760	3627	3437.94	0	0
FBtr0081761	3238	3048.94	0	0
FBtr0330073	3621	3431.94	874.833	7.78055
FBtr0330074	4010	3820.94	0	0
FBtr0339710	6941	6751.94	676.741	3.05928
FBtr0070487	2002	1812.94	158	2.6601
FBtr0070914	3828	3638.94	306	2.56668
FBtr0084106	3142	2952.94	534	5.51965
FBtr0089320	2012	1822.94	14	0.234412
FBtr0343855	1503	1313.94	0	0
FBtr0083083	1430	1240.94	140.427	3.45401
FBtr0334588	1527	1337.94	31.5731	0.720286
FBtr0073955	9215	9025.94	429.048	1.4509
FBtr0111009	9503	9313.94	0.00443112	1.45213e-05
FBtr0303285	3649	3459.94	0	0
FBtr0303286	9497	9307.94	421.378	1.3818
FBtr0310014	3643	3453.94	12.1623	0.10748
FBtr0310015	3670	3480.94	0	0
FBtr0310016	9455	9265.94	288.407	0.95004
FBtr0074211	2263	2073.94	14.7814	0.217542
FBtr0074212	2195	2005.94	1382	21.0287
FBtr0074214	2395	2205.94	96.5478	1.3359
FBtr0308617	4627	4437.94	272.425	1.87366
FBtr0308618	2442	2252.94	0	0
FBtr0308619	2401	2211.94	34.1135	0.470737
FBtr0343519	2331	2141.94	45.6255	0.650168
FBtr0343520	4575	4385.94	103.511	0.720361
FBtr0072521	9020	8830.94	0	0
FBtr0072522	8960	8770.94	62.7381	0.218329
FBtr0072523	7834	7644.94	0	0
FBtr0301348	8975	8785.94	38.7143	0.134496
FBtr0301349	7362	7172.94	414.37	1.76326
FBtr0332101	8652	8462.94	220.941	0.796857
FBtr0332102	9296	9106.94	2038.56	6.83245
FBtr0332103	8605	8415.94	0	0
FBtr0332104	8517	8327.94	859.677	3.15082
FBtr0070606	6759	6569.94	123.45	0.573527
FBtr0112801	6863	6673.94	83.9231	0.383818
FBtr0112802	6681	6491.94	125.336	0.589289
FBtr0072903	2204	2014.94	557	8.43758
FBtr0086008	5108	4918.94	82.5591	0.512294
FBtr0086009	3740	3550.94	200.261	1.72139
FBtr0086010	5233	5043.94	42.1142	0.25485
FBtr0086011	4092	3902.94	105.61	0.825922
FBtr0086012	4984	4794.94	0	0
FBtr0302439	8415	8225.94	419.455	1.55642
FBtr0077465	5065	4875.94	0	0
FBtr0334265	6378	6188.94	2085.65	10.2861
FBtr0334266	5112	4922.94	149.293	0.925633
FBtr0078408	967	777.945	0	0
FBtr0344634	546	356.989	30	2.56503
FBtr0081688	652	462.945	2	0.131864
FBtr0088035	2029	1839.94	132770	2202.53
FBtr0331927	2278	2088.94	1186.06	17.3303
FBtr0345022	1979	1789.94	13774.7	234.891
FBtr0345023	2076	1886.94	38.7855	0.627388
FBtr0085832	2606	2416.94	4664.05	58.9009
FBtr0085833	2594	2404.94	392.198	4.97766
