target_id	length	eff_length	est_counts	tpm
FBtr0078053	1806	1610.06	13	0.236728
FBtr0083478	2113	1917.06	302.355	4.62414
FBtr0331348	2141	1945.06	19.8275	0.298871
FBtr0084994	2636	2440.06	49322.1	592.639
FBtr0084995	1279	1083.06	10546.2	285.491
FBtr0084999	1483	1287.06	5490.49	125.072
FBtr0085000	1747	1551.06	5703.7	107.815
FBtr0085001	1618	1422.06	733.248	15.1176
FBtr0114544	1736	1540.06	880.427	16.7612
FBtr0306657	1614	1418.06	442.433	9.1475
FBtr0310660	1472	1276.06	148.217	3.40546
FBtr0310661	1615	1419.06	4060.16	83.8863
FBtr0339614	2102	1906.06	5152.76	79.2597
FBtr0081618	1833	1637.06	0	0
FBtr0081619	1542	1346.06	3.43066e-06	7.47243e-08
FBtr0081620	1526	1330.06	7	0.154303
FBtr0081153	1749	1553.06	12.0642	0.22775
FBtr0081154	1792	1596.06	15.9358	0.292735
FBtr0071331	1422	1226.06	23.2428	0.55581
FBtr0307281	1211	1015.06	123.757	3.5746
FBtr0086983	1606	1410.06	6096.59	126.765
FBtr0087004	1595	1399.06	10226.2	214.303
FBtr0345521	1668	1472.06	2097.18	41.7695
FBtr0089517	1252	1056.06	1339.35	37.1838
FBtr0089518	1184	988.06	317.161	9.41121
FBtr0089519	1432	1236.06	209.584	4.97127
FBtr0089520	1300	1104.06	179.901	4.77739
FBtr0336797	1456	1260.06	283.491	6.59626
FBtr0336798	1457	1261.06	1372.46	31.9091
FBtr0070025	1244	1048.06	834.782	23.3526
FBtr0301931	1247	1051.06	791.905	22.09
FBtr0070504	1013	817.06	23	0.825321
FBtr0085611	272	76.1261	5909.93	2276.14
FBtr0346141	373	177.086	356.067	58.9519
FBtr0077850	4879	4683.06	663.412	4.15339
FBtr0077851	4266	4070.06	191.542	1.37979
FBtr0330658	4936	4740.06	100.348	0.620689
FBtr0330659	4181	3985.06	172.196	1.26688
FBtr0330660	3936	3740.06	0	0
FBtr0086058	4114	3918.06	477.276	3.57147
FBtr0086059	2667	2471.06	57.0853	0.677314
FBtr0300504	3089	2893.06	29.6275	0.300253
FBtr0335274	2149	1953.06	338.012	5.07417
FBtr0078481	1211	1015.06	20034.9	578.687
FBtr0334113	1328	1132.06	145.136	3.75885
FBtr0070109	5422	5226.06	0	0
FBtr0307291	6331	6135.06	890.574	4.25599
FBtr0307292	5251	5055.06	0	0
FBtr0307293	5425	5229.06	721.321	4.0444
FBtr0307294	6324	6128.06	3298.57	15.7816
FBtr0307295	5425	5229.06	392.533	2.20091
FBtr0089420	797	601.06	90.8017	4.4292
FBtr0346440	894	698.06	0	0
FBtr0346441	924	728.06	17.1983	0.692575
FBtr0080344	3436	3240.06	13923.7	125.994
FBtr0080345	2651	2455.06	0	0
FBtr0080347	2385	2189.06	179.519	2.40437
FBtr0300567	2302	2106.06	0	0
FBtr0331644	3342	3146.06	65.0847	0.606542
FBtr0331645	4147	3951.06	460.324	3.41585
FBtr0331646	3381	3185.06	190.48	1.7534
FBtr0331647	3019	2823.06	13.9425	0.144801
FBtr0331648	2431	2235.06	134.91	1.76972
FBtr0331998	3510	3314.06	67.0325	0.593027
FBtr0075517	863	667.06	1009	44.3481
FBtr0076543	2415	2219.06	2612.36	34.5154
FBtr0076544	2246	2050.06	1352.17	19.3382
FBtr0076545	1519	1323.06	73771.2	1634.77
FBtr0076546	2320	2124.06	500.49	6.9084
FBtr0112791	1854	1658.06	722.599	12.7775
FBtr0331550	2110	1914.06	1942.35	29.7523
FBtr0345030	1576	1380.06	15199.9	322.917
FBtr0089988	3116	2920.06	22.5154	0.226067
FBtr0089989	3220	3024.06	0	0
FBtr0089990	3123	2927.06	669.037	6.70143
FBtr0089991	3120	2924.06	2999.46	30.0751
FBtr0089992	3127	2931.06	651.984	6.52171
FBtr0332583	3211	3015.06	0	0
FBtr0087702	6024	5828.06	630	3.16932
FBtr0081030	1435	1239.06	17852.6	422.434
FBtr0307350	2327	2131.06	332.082	4.56877
FBtr0340229	1356	1160.06	653.272	16.5106
FBtr0076599	1547	1351.06	20567	446.319
FBtr0070075	2430	2234.06	1	0.0131236
FBtr0084659	1413	1217.06	305.413	7.35741
FBtr0084660	1949	1753.06	175.076	2.92805
FBtr0306171	1271	1075.06	9.51065	0.259374
FBtr0084692	6338	6142.06	999	4.76871
FBtr0080165	2825	2629.06	191.123	2.13139
FBtr0112793	2808	2612.06	14.8766	0.166982
FBtr0082483	1577	1381.06	649	13.7778
FBtr0339146	634	438.06	653.726	43.7533
FBtr0346150	727	531.06	79.9445	4.41361
FBtr0346611	578	382.06	6695.33	513.794
FBtr0074372	2575	2379.06	375.804	4.63132
FBtr0080542	2026	1830.06	508.21	8.14192
FBtr0309960	2135	1939.06	373.58	5.64861
FBtr0342712	2026	1830.06	508.21	8.14192
FBtr0072378	2169	1973.06	31.9792	0.4752
FBtr0072379	3094	2898.06	246.021	2.48894
FBtr0300076	2244	2048.06	0	0
FBtr0084869	1894	1698.06	33	0.569784
FBtr0074388	11772	11576.1	2949.08	7.46922
FBtr0111000	15831	15635.1	44.1594	0.0828081
FBtr0343763	11877	11681.1	372.269	0.934381
FBtr0343764	15726	15530.1	217.979	0.411519
FBtr0081664	1479	1283.06	0	0
FBtr0081665	2499	2303.06	0	0
FBtr0081666	2536	2340.06	11.2086	0.140434
FBtr0081667	2521	2325.06	0	0
FBtr0081668	2514	2318.06	0	0
FBtr0073855	1890	1694.06	1619.37	28.0263
FBtr0300566	852	656.06	436.708	19.5163
FBtr0307296	2003	1807.06	94.1251	1.52715
FBtr0332843	1852	1656.06	126.518	2.23989
FBtr0332844	1810	1614.06	19.2802	0.35022
FBtr0070672	4048	3852.06	0	0
FBtr0300608	4421	4225.06	0	0
FBtr0300609	4388	4192.06	63.4207	0.44356
FBtr0308914	5402	5206.06	34.3899	0.193674
FBtr0308915	5390	5194.06	1.55668e-07	8.78704e-10
FBtr0331162	4421	4225.06	0	0
FBtr0343569	5613	5417.06	174.189	0.942773
FBtr0079929	3276	3080.06	52	0.494986
FBtr0329984	3276	3080.06	52	0.494986
FBtr0087782	1474	1278.06	6612.07	151.682
FBtr0087783	992	796.06	4233.93	155.936
FBtr0080803	4022	3826.06	0	0
FBtr0080804	3830	3634.06	28.5743	0.230533
FBtr0080805	3018	2822.06	3094.65	32.151
FBtr0081002	4149	3953.06	187.566	1.39114
FBtr0305688	3705	3509.06	277.163	2.31576
FBtr0330225	5361	5165.06	809.704	4.59621
FBtr0330226	4149	3953.06	187.566	1.39114
FBtr0084949	3013	2817.06	770	8.0139
FBtr0070261	3867	3671.06	0	0
FBtr0070262	4419	4223.06	0	0
FBtr0070263	4155	3959.06	0	0
FBtr0070265	8223	8027.06	65.307	0.238535
FBtr0070266	4236	4040.06	0	0
FBtr0300427	4305	4109.06	112.322	0.801443
FBtr0300428	3981	3785.06	9.28495	0.071921
FBtr0300429	3119	2923.06	0	0
FBtr0303562	9822	9626.06	50.313	0.153243
FBtr0303563	4213	4017.06	11.7818	0.0859906
FBtr0303564	4546	4350.06	81.7839	0.551216
FBtr0308319	4368	4172.06	18.8915	0.132759
FBtr0330406	4188	3992.06	0	0
FBtr0332293	4235	4039.06	0	0
FBtr0075523	5327	5131.06	384.236	2.19553
FBtr0075524	5322	5126.06	26.8531	0.153589
FBtr0075525	5339	5143.06	293.141	1.67111
FBtr0075526	5553	5357.06	51.6288	0.282563
FBtr0330160	5339	5143.06	293.141	1.67111
FBtr0333580	5351	5155.06	1.11727e-06	6.35437e-09
FBtr0075621	532	336.06	0	0
FBtr0070638	1450	1254.06	144	3.36661
FBtr0077423	1352	1156.06	2	0.0507223
FBtr0079084	4585	4389.06	204.406	1.36544
FBtr0079085	4065	3869.06	1.22256e-07	9.26431e-10
FBtr0302567	2514	2318.06	7.47634	0.0945613
FBtr0302568	4549	4353.06	248.877	1.67625
FBtr0310624	4525	4329.06	2.85788e-07	1.93553e-09
FBtr0310625	4666	4470.06	428.087	2.80781
FBtr0342939	3010	2814.06	1.15269	0.0120096
FBtr0080087	1535	1339.06	885.773	19.3942
FBtr0300982	1655	1459.06	0	0
FBtr0302378	1797	1601.06	117.227	2.14669
FBtr0071379	2934	2738.06	27	0.289115
FBtr0301342	2915	2719.06	2071.05	22.3317
FBtr0343875	3116	2920.06	130.749	1.31279
FBtr0072117	2738	2542.06	0	0
FBtr0346612	2498	2302.06	97.2449	1.23851
FBtr0082119	2993	2797.06	2143.8	22.4715
FBtr0301093	4774	4578.06	71.1984	0.455972
FBtr0302382	4378	4182.06	0	0
FBtr0083194	2617	2421.06	0.00151596	1.83583e-05
FBtr0083195	2594	2398.06	164.998	2.01729
FBtr0083196	2629	2433.06	3.73044e-06	4.49528e-08
FBtr0085484	7026	6830.06	782.772	3.36016
FBtr0346613	6398	6202.06	777.202	3.67406
FBtr0080844	1893	1697.06	29.3312	0.506736
FBtr0080845	2005	1809.06	2110.73	34.208
FBtr0080846	2356	2160.06	1187.18	16.1139
FBtr0080847	2178	1982.06	121.74	1.80081
FBtr0337081	1999	1803.06	34.02	0.553189
FBtr0081412	2516	2320.06	1924.89	24.3252
FBtr0081413	2353	2157.06	0	0
FBtr0335152	2570	2374.06	0	0
FBtr0088001	1488	1292.06	23663.9	536.974
FBtr0088002	695	499.06	0	0
FBtr0304963	5672	5476.06	5174.42	27.704
FBtr0304964	3406	3210.06	8032.3	73.3628
FBtr0345018	1435	1239.06	2392.38	56.6091
FBtr0077511	4305	4109.06	263.665	1.88131
FBtr0077512	3629	3433.06	74.5208	0.636422
FBtr0077513	3861	3665.06	187.317	1.49846
FBtr0290077	4294	4098.06	447.189	3.19935
FBtr0290078	4537	4341.06	479.6	3.23916
FBtr0290079	3059	2863.06	339.422	3.47583
FBtr0290080	3713	3517.06	3064.56	25.5469
FBtr0290081	4286	4090.06	1284.34	9.20657
FBtr0290082	3721	3525.06	2855.39	23.7491
FBtr0074727	3173	2977.06	52.8091	0.52008
FBtr0074728	3097	2901.06	223.382	2.25756
FBtr0331158	3173	2977.06	52.8091	0.52008
FBtr0073558	3121	2925.06	30.5176	0.305889
FBtr0073560	1331	1135.06	0	0
FBtr0073561	966	770.06	23.9581	0.912171
FBtr0073562	2392	2196.06	1481.36	19.7773
FBtr0100540	1043	847.06	30.786	1.06559
FBtr0299569	997	801.06	25.3551	0.928004
FBtr0307896	2376	2180.06	1007.95	13.5556
FBtr0308084	1600	1404.06	89.0972	1.86049
FBtr0308085	934	738.06	14.8994	0.59187
FBtr0333204	2006	1810.06	752.077	12.182
FBtr0075058	1993	1797.06	21540	351.425
FBtr0079851	5114	4918.06	6983.82	41.634
FBtr0079852	5312	5116.06	44.6465	0.255859
FBtr0335495	4480	4284.06	99.5347	0.68119
FBtr0085727	1349	1153.06	1150.16	29.2453
FBtr0335454	1346	1150.06	119.84	3.05513
FBtr0085612	339	143.118	509	104.273
FBtr0085614	355	159.118	174	32.0611
FBtr0085640	425	229.086	18	2.30369
FBtr0085616	386	190.086	65	10.0257
FBtr0085613	166	34.2264	0	0
FBtr0089614	201	13.3066	1	2.20334
FBtr0083126	4114	3918.06	697.206	5.21722
FBtr0083127	4176	3980.06	727.794	5.36127
FBtr0089647	3703	3507.06	1269.47	10.6127
FBtr0089648	3679	3483.06	807.611	6.79815
FBtr0089649	3763	3567.06	942.029	7.74289
FBtr0304887	4231	4035.06	701.218	5.09509
FBtr0336835	3576	3380.06	1243.67	10.7878
FBtr0080235	4142	3946.06	13.7334	0.102038
FBtr0080236	4408	4212.06	445.923	3.10395
FBtr0307093	5189	4993.06	169.343	0.994375
FBtr0087526	3058	2862.06	0.0678315	0.000694867
FBtr0087527	3361	3165.06	0	0
FBtr0087528	2866	2670.06	172.547	1.89468
FBtr0087529	2881	2685.06	0	0
FBtr0112795	5066	4870.06	41.2065	0.248074
FBtr0290034	3364	3168.06	0	0
FBtr0290035	4692	4496.06	424.561	2.76858
FBtr0339960	3040	2844.06	169.566	1.74803
FBtr0339961	4728	4532.06	475.936	3.07894
FBtr0339962	3385	3189.06	47.7543	0.439034
FBtr0346946	4814	4618.06	1020.36	6.47804
FBtr0079001	5635	5439.06	455.333	2.45445
FBtr0079002	6101	5905.06	3588.89	17.8191
FBtr0079003	6000	5804.06	297.776	1.5042
FBtr0089367	4011	3815.06	674.219	5.18142
FBtr0089368	2824	2628.06	0	0
FBtr0080838	6624	6428.06	233.28	1.06401
FBtr0080839	6575	6379.06	620.277	2.85088
FBtr0321313	6170	5974.06	208.879	1.02512
FBtr0079233	1005	809.06	5342.72	193.611
FBtr0079234	1513	1317.06	490.969	10.9294
FBtr0079235	1402	1206.06	5500.81	133.723
FBtr0079236	2091	1895.06	1324.87	20.4975
FBtr0309212	988	792.06	380.243	14.0751
FBtr0309213	1275	1079.06	53.3895	1.45064
FBtr0070064	2054	1858.06	0	0
FBtr0070065	2110	1914.06	331	5.07016
FBtr0080723	7241	7045.06	0	0
FBtr0080724	7236	7040.06	0	0
FBtr0343686	7087	6891.06	589.995	2.51022
FBtr0343687	7404	7208.06	96.0052	0.390504
FBtr0079095	615	419.06	2095.1	146.581
FBtr0329967	689	493.06	232.792	13.8426
FBtr0329968	674	478.06	234.054	14.3543
FBtr0074179	5696	5500.06	4082.42	21.762
FBtr0074180	5653	5457.06	32.7675	0.176049
FBtr0074181	5734	5538.06	559.886	2.96409
FBtr0074182	5793	5597.06	94.4193	0.494595
FBtr0112797	5683	5487.06	28.7405	0.153569
FBtr0112798	5577	5381.06	59.4338	0.323828
FBtr0339445	5788	5592.06	134.335	0.704315
FBtr0079334	3320	3124.06	190.407	1.78695
FBtr0079335	3075	2879.06	134.631	1.37101
FBtr0306113	2832	2636.06	298.962	3.32514
FBtr0071687	1844	1648.06	358	6.36882
FBtr0071033	1469	1273.06	346.621	7.98279
FBtr0332315	1774	1578.06	36.2178	0.672895
FBtr0344723	1790	1594.06	10.826	0.199118
FBtr0080848	811	615.06	626.726	29.8751
FBtr0080849	878	682.06	471.637	20.2738
FBtr0337082	1132	936.06	210.637	6.5975
FBtr0073754	3087	2891.06	1703.91	17.2798
FBtr0333329	3024	2828.06	22.0861	0.228971
FBtr0079320	1655	1459.06	17	0.341605
FBtr0333350	1587	1391.06	4.74085e-07	9.99217e-09
FBtr0089015	4763	4567.06	65.8078	0.422464
FBtr0336916	4416	4220.06	314.192	2.18286
FBtr0076572	515	319.06	34	3.12432
FBtr0076574	522	326.06	0	0
FBtr0076571	649	453.06	23	1.48841
FBtr0076573	651	455.06	0	0
FBtr0071203	1116	920.06	0	0
FBtr0071204	1112	916.06	0	0
FBtr0300448	1249	1053.06	0	0
FBtr0081512	1905	1709.06	16109.1	276.352
FBtr0081513	2515	2319.06	2051.65	25.9383
FBtr0332001	2244	2048.06	535.894	7.67159
FBtr0332002	1878	1682.06	1847.36	32.2002
FBtr0070495	3837	3641.06	251.883	2.02825
FBtr0070496	3780	3584.06	61.1168	0.499959
FBtr0070418	2332	2136.06	275	3.77458
FBtr0070378	4560	4364.06	1315.15	8.83553
FBtr0070379	7664	7468.06	2090.9	8.20872
FBtr0070380	4106	3910.06	555.347	4.16419
FBtr0333260	7119	6923.06	239.603	1.01471
FBtr0111126	2156	1960.06	380.763	5.69554
FBtr0334157	2764	2568.06	101.371	1.15733
FBtr0290322	4002	3806.06	3485.68	26.8511
FBtr0346452	4306	4110.06	872.036	6.22064
FBtr0070804	1893	1697.06	172.955	2.98802
FBtr0340464	1308	1112.06	306.778	8.08807
FBtr0340465	1742	1546.06	27.0249	0.512492
FBtr0071610	4329	4133.06	509	3.61073
FBtr0076075	2555	2359.06	940.644	11.6906
FBtr0304650	2916	2720.06	136.356	1.46976
FBtr0071911	2633	2437.06	1397.79	16.8161
FBtr0071913	2556	2360.06	0	0
FBtr0071914	2548	2352.06	0	0
FBtr0309858	2627	2431.06	22.2103	0.26786
FBtr0080932	1465	1269.06	4451.18	102.835
FBtr0331931	1557	1361.06	1449.82	31.2311
FBtr0080889	681	485.06	11527.9	696.794
FBtr0344849	634	438.06	20138.1	1347.83
FBtr0075746	2935	2739.06	125.13	1.3394
FBtr0333034	1612	1416.06	11.7324	0.242914
FBtr0333035	1928	1732.06	178.49	3.02134
FBtr0333036	2619	2423.06	21.6476	0.261936
FBtr0081987	1811	1615.06	1352.67	24.5556
FBtr0081988	1734	1538.06	1469.26	28.0075
FBtr0301524	1597	1401.06	91.0763	1.90589
FBtr0080008	3162	2966.06	1.60929e-06	1.59075e-08
FBtr0332195	3603	3407.06	336.679	2.89724
FBtr0332196	3103	2907.06	1273.73	12.8461
FBtr0075318	8461	8265.06	842.123	2.9873
FBtr0305084	7990	7794.06	408.525	1.53675
FBtr0305085	8449	8253.06	0	0
FBtr0305086	7842	7646.06	0.206944	0.000793533
FBtr0330189	8301	8105.06	0	0
FBtr0330190	8449	8253.06	0	0
FBtr0333625	8067	7871.06	294.816	1.09816
FBtr0333626	8076	7880.06	57.3294	0.213303
FBtr0085713	3440	3244.06	19219	173.697
FBtr0085714	3349	3153.06	456.991	4.24937
FBtr0081166	1929	1733.06	671.461	11.3594
FBtr0081167	2085	1889.06	30.1728	0.468295
FBtr0290291	2797	2601.06	916.367	10.3292
FBtr0088010	467	271.06	239	25.8512
FBtr0071145	5696	5500.06	0	0
FBtr0071146	3737	3541.06	4.132	0.0342118
FBtr0071147	3751	3555.06	43.2047	0.356314
FBtr0309795	3686	3490.06	9.24247e-06	7.76434e-08
FBtr0309796	3612	3416.06	0	0
FBtr0310269	5683	5487.06	0	0
FBtr0081621	2739	2543.06	48	0.553393
FBtr0078042	2583	2387.06	406.645	4.9946
FBtr0081890	1355	1159.06	32.5419	0.823164
FBtr0300442	1472	1276.06	1903.46	43.7342
FBtr0088366	6466	6270.06	136.578	0.638642
FBtr0088368	6071	5875.06	0	0
FBtr0112799	4233	4037.06	15.3372	0.111386
FBtr0302438	6385	6189.06	0	0
FBtr0306345	7524	7328.06	512.61	2.05091
FBtr0306346	4175	3979.06	215.195	1.58563
FBtr0330609	6071	5875.06	0	0
FBtr0073205	1975	1779.06	7.39023	0.121791
FBtr0076305	2103	1907.06	23.7843	0.365658
FBtr0076307	2046	1850.06	1.82839e-07	2.89756e-09
FBtr0301385	2426	2230.06	77.712	1.02169
FBtr0331551	1947	1751.06	45.7417	0.765879
FBtr0339899	2070	1874.06	12.7621	0.199658
FBtr0082831	2034	1838.06	793.098	12.6507
FBtr0082832	2047	1851.06	17.7339	0.280887
FBtr0082833	1938	1742.06	1454.96	24.4872
FBtr0345229	1813	1617.06	564.204	10.2296
FBtr0082597	1747	1551.06	1063.97	20.1117
FBtr0344982	1951	1755.06	86.0324	1.43721
FBtr0074250	3247	3051.06	186.454	1.79172
FBtr0100384	3067	2871.06	59.5463	0.608082
FBtr0083739	5278	5082.06	205.395	1.18495
FBtr0083740	3546	3350.06	68.6049	0.600416
FBtr0304658	4581	4385.06	4.58136e-05	3.06314e-07
FBtr0081260	7606	7410.06	0.0013569	5.36879e-06
FBtr0112800	8456	8260.06	362.254	1.28582
FBtr0305950	7355	7159.06	0	0
FBtr0331239	8424	8228.06	17.5878	0.0626704
FBtr0331240	8637	8441.06	568.521	1.97469
FBtr0331241	7782	7586.06	83.3025	0.321952
FBtr0331242	8494	8298.06	636.333	2.24832
FBtr0086133	1674	1478.06	1487	29.4963
FBtr0083538	1228	1032.06	773	21.9596
FBtr0070509	4093	3897.06	0	0
FBtr0070511	3834	3638.06	0	0
FBtr0070512	3792	3596.06	334.364	2.7261
FBtr0070513	3831	3635.06	1.03028e-08	8.30982e-11
FBtr0070515	3828	3632.06	2145.19	17.3165
FBtr0070517	2841	2645.06	0	0
FBtr0070518	2386	2190.06	0	0
FBtr0070519	11128	10932.1	267.43	0.717228
FBtr0070520	2604	2408.06	0	0
FBtr0070521	2435	2239.06	205.29	2.68814
FBtr0070522	2167	1971.06	145.99	2.17157
FBtr0333312	10159	9963.06	584.155	1.71903
FBtr0333313	8328	8132.06	1045.09	3.76792
FBtr0333314	7521	7325.06	1646.93	6.59194
FBtr0333315	9576	9380.06	335.502	1.04867
FBtr0333316	8691	8495.06	1538.13	5.30856
FBtr0333317	9456	9260.06	193.931	0.614019
FBtr0070269	3161	2965.06	347	3.43119
FBtr0075528	2003	1807.06	1451.69	23.5532
FBtr0075529	2881	2685.06	3322.31	36.2774
FBtr0077771	3723	3527.06	251.016	2.08659
FBtr0077772	3177	2981.06	280.267	2.75645
FBtr0077773	4230	4034.06	179.717	1.30616
FBtr0077775	3216	3020.06	5.35989e-07	5.20343e-09
FBtr0085441	2552	2356.06	276	3.43457
FBtr0078045	12427	12231.1	333.159	0.798614
FBtr0343249	12134	11938.1	51.4098	0.126259
FBtr0073454	2844	2648.06	2093	23.1734
FBtr0078989	569	373.06	136	10.6883
FBtr0081759	4010	3814.06	5.42742e-05	4.17211e-07
FBtr0081760	3627	3431.06	0	0
FBtr0081761	3238	3042.06	0	0
FBtr0330073	3621	3425.06	757.206	6.48179
FBtr0330074	4010	3814.06	5.42742e-05	4.17211e-07
FBtr0339710	6941	6745.06	537.794	2.33765
FBtr0070487	2002	1806.06	170	2.75973
FBtr0070914	3828	3632.06	318	2.56698
FBtr0084106	3142	2946.06	593	5.9015
FBtr0089320	2012	1816.06	17	0.274453
FBtr0343855	1503	1307.06	0	0
FBtr0083083	1430	1234.06	145.038	3.44583
FBtr0334588	1527	1331.06	35.9621	0.792131
FBtr0073955	9215	9019.06	264.443	0.859645
FBtr0111009	9503	9307.06	318.158	1.00226
FBtr0303285	3649	3453.06	0	0
FBtr0303286	9497	9301.06	8.03064	0.0253143
FBtr0310014	3643	3447.06	9.6429	0.0820178
FBtr0310015	3670	3474.06	0	0
FBtr0310016	9455	9259.06	317.726	1.00608
FBtr0074211	2263	2067.06	63.5443	0.901307
FBtr0074212	2195	1999.06	1282.84	18.8146
FBtr0074214	2395	2199.06	30.7838	0.410425
FBtr0308617	4627	4431.06	356.128	2.35639
FBtr0308618	2442	2246.06	3.00492	0.0392248
FBtr0308619	2401	2205.06	43.5675	0.579284
FBtr0343519	2331	2135.06	20.4586	0.280941
FBtr0343520	4575	4379.06	122.674	0.821337
FBtr0072521	9020	8824.06	0	0
FBtr0072522	8960	8764.06	113.271	0.378933
FBtr0072523	7834	7638.06	0	0
FBtr0301348	8975	8779.06	21.0228	0.0702088
FBtr0301349	7362	7166.06	440.821	1.80356
FBtr0332101	8652	8456.06	264.737	0.9179
FBtr0332102	9296	9100.06	1748.05	5.63194
FBtr0332103	8605	8409.06	103.297	0.360154
FBtr0332104	8517	8321.06	947.804	3.33956
FBtr0070606	6759	6563.06	75.1203	0.335583
FBtr0112801	6863	6667.06	55.9027	0.245837
FBtr0112802	6681	6485.06	194.217	0.878058
FBtr0072903	2204	2008.06	494	7.21272
FBtr0086008	5108	4912.06	48.144	0.287361
FBtr0086009	3740	3544.06	275.315	2.2776
FBtr0086010	5233	5037.06	25.87	0.15058
FBtr0086011	4092	3896.06	112.907	0.849655
FBtr0086012	4984	4788.06	8.29774	0.05081
FBtr0302439	8415	8219.06	332.467	1.18597
FBtr0077465	5065	4869.06	0	0
FBtr0334265	6378	6182.06	2016.27	9.56236
FBtr0334266	5112	4916.06	213.686	1.2744
FBtr0078408	967	771.06	0	0
FBtr0344634	546	350.06	14	1.17256
FBtr0081688	652	456.06	0	0
FBtr0088035	2029	1833.06	152692	2442.25
FBtr0331927	2278	2082.06	1168.45	16.4538
FBtr0345022	1979	1783.06	2140.32	35.1934
