target_id	length	eff_length	est_counts	tpm
FBtr0100589	1057	866.729	59061.7	2211.36
FBtr0100590	1001	810.729	7843.51	313.958
FBtr0100591	2080	1889.73	96.1968	1.65195
FBtr0100593	2024	1833.73	3.44892	0.0610358
FBtr0100594	1231	1040.73	1855.53	57.8584
FBtr0006151	2080	1889.73	96.1968	1.65195
FBtr0100187	2024	1833.73	3.44892	0.0610358
FBtr0343699	915	724.729	0	0
FBtr0086744	2291	2100.73	1250	19.3098
FBtr0340288	2241	2050.73	0	0
FBtr0078053	1806	1615.73	18	0.361527
FBtr0083478	2113	1922.73	283	4.77645
FBtr0331348	2141	1950.73	0	0
FBtr0084994	2636	2445.73	42649.1	565.899
FBtr0084995	1279	1088.73	17671.1	526.723
FBtr0084999	1483	1292.73	10064.9	252.661
FBtr0085000	1747	1556.73	4837.46	100.842
FBtr0085001	1618	1427.73	978.683	22.245
FBtr0114544	1736	1545.73	837.199	17.5765
FBtr0306657	1614	1423.73	261.724	5.96558
FBtr0310660	1472	1281.73	351.672	8.90386
FBtr0310661	1615	1424.73	9949.09	226.615
FBtr0339614	2102	1911.73	10607.2	180.057
FBtr0081618	1833	1642.73	0	0
FBtr0081619	1542	1351.73	1.00485e-05	2.4124e-07
FBtr0081620	1526	1335.73	8.99999	0.218656
FBtr0081153	1749	1558.73	17.2447	0.359022
FBtr0081154	1792	1601.73	23.7553	0.481293
FBtr0071331	1422	1231.73	23.3503	0.615197
FBtr0307281	1211	1020.73	89.6497	2.8502
FBtr0086983	1606	1415.73	18302.9	419.544
FBtr0087004	1595	1404.73	51465.6	1188.94
FBtr0345521	1668	1477.73	2955.46	64.9033
FBtr0089517	1252	1061.73	2058.7	62.9241
FBtr0089518	1184	993.729	540.662	17.6561
FBtr0089519	1432	1241.73	478.985	12.5179
FBtr0089520	1300	1109.73	206.958	6.05206
FBtr0336797	1456	1265.73	175.387	4.49669
FBtr0336798	1457	1266.73	1104.9	28.3059
FBtr0070025	1244	1053.73	800.969	24.6674
FBtr0301931	1247	1056.73	985.031	30.2499
FBtr0070504	1013	822.729	40	1.57776
FBtr0085611	272	81.8624	2116.31	838.943
FBtr0346141	373	182.816	213.685	37.9313
FBtr0077850	4879	4688.73	837.022	5.7932
FBtr0077851	4266	4075.73	0	0
FBtr0330658	4936	4745.73	88.7939	0.607179
FBtr0330659	4181	3990.73	620.844	5.04856
FBtr0330660	3936	3745.73	0.230056	0.00199312
FBtr0086058	4114	3923.73	331.437	2.74119
FBtr0086059	2667	2476.73	22.5364	0.295286
FBtr0300504	3089	2898.73	291.718	3.26582
FBtr0335274	2149	1958.73	301.309	4.992
FBtr0078481	1211	1020.73	23138.4	735.631
FBtr0334113	1328	1137.73	155.587	4.43783
FBtr0070109	5422	5231.73	0	0
FBtr0307291	6331	6140.73	1177.3	6.22163
FBtr0307292	5251	5060.73	0	0
FBtr0307293	5425	5234.73	1498.26	9.28819
FBtr0307294	6324	6133.73	1964.46	10.3934
FBtr0307295	5425	5234.73	672.976	4.17198
FBtr0089420	797	606.729	112	5.99046
FBtr0346440	894	703.729	0	0
FBtr0346441	924	733.729	0	0
FBtr0080344	3436	3245.73	15549.3	155.466
FBtr0080345	2651	2460.73	0	0
FBtr0080347	2385	2194.73	228.884	3.38432
FBtr0300567	2302	2111.73	0	0
FBtr0331644	3342	3151.73	56.4553	0.58129
FBtr0331645	4147	3956.73	250.794	2.05692
FBtr0331646	3381	3190.73	78.7044	0.800471
FBtr0331647	3019	2828.73	10.134	0.116259
FBtr0331648	2431	2240.73	167.551	2.42658
FBtr0331998	3510	3319.73	29.1355	0.284811
FBtr0075517	863	672.729	1134	54.7028
FBtr0076543	2415	2224.73	3974.14	57.97
FBtr0076544	2246	2055.73	1364.47	21.5394
FBtr0076545	1519	1328.73	88286.2	2156.22
FBtr0076546	2320	2129.73	889.593	13.5551
FBtr0112791	1854	1663.73	526.15	10.2627
FBtr0331550	2110	1919.73	2491.49	42.1169
FBtr0345030	1576	1385.73	7263.91	170.11
FBtr0089988	3116	2925.73	72.9873	0.809562
FBtr0089989	3220	3029.73	0	0
FBtr0089990	3123	2932.73	583.731	6.45919
FBtr0089991	3120	2929.73	3159.47	34.9964
FBtr0089992	3127	2936.73	1364.81	15.0816
FBtr0332583	3211	3020.73	0	0
FBtr0087702	6024	5833.73	755	4.19989
FBtr0081030	1435	1244.73	17378.6	453.081
FBtr0307350	2327	2136.73	134.144	2.03732
FBtr0340229	1356	1165.73	386.285	10.7534
FBtr0076599	1547	1356.73	17073	408.37
FBtr0070075	2430	2239.73	3	0.0434673
FBtr0084659	1413	1222.73	226.142	6.0019
FBtr0084660	1949	1758.73	178.732	3.29792
FBtr0306171	1271	1080.73	27.1258	0.81452
FBtr0084692	6338	6147.73	957	5.05166
FBtr0080165	2825	2634.73	190	2.34021
FBtr0112793	2808	2617.73	0	0
FBtr0082483	1577	1386.73	554	12.9645
FBtr0339146	634	443.783	887.48	64.8971
FBtr0346150	727	536.783	28.8593	1.74471
FBtr0346611	578	387.783	8452.66	707.362
FBtr0074372	2575	2384.73	335.049	4.55938
FBtr0080542	2026	1835.73	812.134	14.3567
FBtr0309960	2135	1944.73	142.732	2.38177
FBtr0342712	2026	1835.73	812.134	14.3567
FBtr0072378	2169	1978.73	154	2.52564
FBtr0072379	3094	2903.73	161	1.79932
FBtr0300076	2244	2053.73	0	0
FBtr0084869	1894	1703.73	25	0.476186
FBtr0074388	11772	11581.7	3011.38	8.4378
FBtr0111000	15831	15640.7	32.6481	0.0677388
FBtr0343763	11877	11686.7	624.64	1.7345
FBtr0343764	15726	15535.7	112.759	0.235536
FBtr0081664	1479	1288.73	0	0
FBtr0081665	2499	2308.73	0	0
FBtr0081666	2536	2345.73	15.5274	0.214812
FBtr0081667	2521	2330.73	0	0
FBtr0081668	2514	2323.73	0	0
FBtr0073855	1890	1699.73	1124.21	21.4637
FBtr0300566	852	661.729	657.175	32.2283
FBtr0307296	2003	1812.73	115.61	2.06967
FBtr0332843	1852	1661.73	57.5982	1.12483
FBtr0332844	1810	1619.73	25.4056	0.509007
FBtr0070672	4048	3857.73	0	0
FBtr0300608	4421	4230.73	0	0
FBtr0300609	4388	4197.73	45.4777	0.351577
FBtr0308914	5402	5211.73	11.0168	0.0685978
FBtr0308915	5390	5199.73	44.0389	0.274848
FBtr0331162	4421	4230.73	0	0
FBtr0343569	5613	5422.73	117.467	0.702964
FBtr0079929	3276	3085.73	58.5042	0.615271
FBtr0329984	3276	3085.73	58.5042	0.615271
FBtr0087782	1474	1283.73	5656.55	142.993
FBtr0087783	992	801.729	6850.45	277.286
FBtr0080803	4022	3831.73	0	0
FBtr0080804	3830	3639.73	12.9167	0.115165
FBtr0080805	3018	2827.73	3260.77	37.4213
FBtr0081002	4149	3958.73	354.339	2.90469
FBtr0305688	3705	3514.73	371.913	3.43389
FBtr0330225	5361	5170.73	631.409	3.96274
FBtr0330226	4149	3958.73	354.339	2.90469
FBtr0084949	3013	2822.73	722	8.30051
FBtr0070261	3867	3676.73	7.80317	0.0688726
FBtr0070262	4419	4228.73	0	0
FBtr0070263	4155	3964.73	0	0
FBtr0070265	8223	8032.73	47.7232	0.192798
FBtr0070266	4236	4045.73	0	0
FBtr0300427	4305	4114.73	84.469	0.666182
FBtr0300428	3981	3790.73	51.8781	0.444118
FBtr0300429	3119	2928.73	0.529237	0.00586419
FBtr0303562	9822	9631.73	72.059	0.242785
FBtr0303563	4213	4022.73	32.7957	0.264566
FBtr0303564	4546	4355.73	44.964	0.334997
FBtr0308319	4368	4177.73	43.7786	0.340062
FBtr0330406	4188	3997.73	0	0
FBtr0332293	4235	4044.73	0	0
FBtr0075523	5327	5136.73	425.396	2.68747
FBtr0075524	5322	5131.73	96.0355	0.607302
FBtr0075525	5339	5148.73	373.223	2.35237
FBtr0075526	5553	5362.73	44.1215	0.266994
FBtr0330160	5339	5148.73	373.223	2.35237
FBtr0333580	5351	5160.73	0	0
FBtr0075621	532	341.783	0	0
FBtr0070638	1450	1259.73	113	2.91097
FBtr0077423	1352	1161.73	0	0
FBtr0079084	4585	4394.73	370.054	2.73256
FBtr0079085	4065	3874.73	18.3774	0.153914
FBtr0302567	2514	2323.73	22.1498	0.30933
FBtr0302568	4549	4358.73	146.462	1.09044
FBtr0310624	4525	4334.73	2.37171e-06	1.77556e-08
FBtr0310625	4666	4475.73	473.957	3.43647
FBtr0342939	3010	2819.73	0	0
FBtr0080087	1535	1344.73	767.642	18.5251
FBtr0300982	1655	1464.73	0.000209402	4.63938e-06
FBtr0302378	1797	1606.73	93.3576	1.88558
FBtr0071379	2934	2743.73	25	0.295689
FBtr0301342	2915	2724.73	2140.3	25.4911
FBtr0343875	3116	2925.73	43.6676	0.484353
FBtr0072117	2738	2547.73	0	0
FBtr0346612	2498	2307.73	111.72	1.57103
FBtr0082119	2993	2802.73	2581.3	29.8878
FBtr0301093	4774	4583.73	38.7032	0.274009
FBtr0302382	4378	4187.73	0	0
FBtr0083194	2617	2426.73	0.00170192	2.27591e-05
FBtr0083195	2594	2403.73	97.9983	1.32303
FBtr0083196	2629	2438.73	0	0
FBtr0085484	7026	6835.73	644.775	3.06098
FBtr0346613	6398	6207.73	1116.46	5.83643
FBtr0080844	1893	1702.73	60.6627	1.15615
FBtr0080845	2005	1814.73	2777.73	49.6724
FBtr0080846	2356	2165.73	1230.46	18.4374
FBtr0080847	2178	1987.73	80.1488	1.30851
FBtr0337081	1999	1808.73	0	0
FBtr0081412	2516	2325.73	1997.56	27.8726
FBtr0081413	2353	2162.73	1.69837e-05	2.54839e-07
FBtr0335152	2570	2379.73	16.3019	0.222304
FBtr0088001	1488	1297.73	25320.6	633.18
FBtr0088002	695	504.783	0	0
FBtr0304963	5672	5481.73	4452.91	26.3611
FBtr0304964	3406	3215.73	8127.46	82.0186
FBtr0345018	1435	1244.73	1625.08	42.3679
FBtr0077511	4305	4114.73	263.817	2.08065
FBtr0077512	3629	3438.73	168.649	1.59155
FBtr0077513	3861	3670.73	126.155	1.1153
FBtr0290077	4294	4103.73	390.975	3.09177
FBtr0290078	4537	4346.73	597.779	4.46287
FBtr0290079	3059	2868.73	766.761	8.67376
FBtr0290080	3713	3522.73	3242.58	29.8709
FBtr0290081	4286	4095.73	1450.15	11.49
FBtr0290082	3721	3530.73	2879.13	26.4627
FBtr0074727	3173	2982.73	17.5977	0.19146
FBtr0074728	3097	2906.73	279.805	3.12383
FBtr0331158	3173	2982.73	17.5977	0.19146
FBtr0073558	3121	2930.73	13.8244	0.153076
FBtr0073560	1331	1140.73	0	0
FBtr0073561	966	775.729	12.059	0.504475
FBtr0073562	2392	2201.73	1644.53	24.2391
FBtr0100540	1043	852.729	31.5427	1.2004
FBtr0299569	997	806.729	30.9412	1.24465
FBtr0307896	2376	2185.73	1076.52	15.9831
FBtr0308084	1600	1409.73	102.783	2.36604
FBtr0308085	934	743.729	10.3872	0.45323
FBtr0333204	2006	1815.73	859.412	15.3599
FBtr0075058	1993	1802.73	25411	457.434
FBtr0079851	5114	4923.73	8179.01	53.9068
FBtr0079852	5312	5121.73	15.4435	0.0978512
FBtr0335495	4480	4289.73	35.5461	0.268905
FBtr0085727	1349	1158.73	1085.64	30.4048
FBtr0335454	1346	1155.73	96.356	2.70557
FBtr0085612	339	148.831	499.781	108.974
FBtr0085614	355	164.816	155.219	30.5621
FBtr0085640	425	234.816	12	1.65841
FBtr0085616	386	195.816	18	2.98306
FBtr0085613	166	43.4749	0	0
FBtr0089614	201	16.9876	2	3.82064
FBtr0083126	4114	3923.73	983.249	8.13208
FBtr0083127	4176	3985.73	710.751	5.78691
FBtr0089647	3703	3512.73	1601.73	14.7973
FBtr0089648	3679	3488.73	484.96	4.51103
FBtr0089649	3763	3572.73	1190.11	10.81
FBtr0304887	4231	4040.73	747.568	6.00382
FBtr0336835	3576	3385.73	777.631	7.45346
FBtr0080235	4142	3951.73	0	0
FBtr0080236	4408	4217.73	419.909	3.23083
FBtr0307093	5189	4998.73	193.091	1.25354
FBtr0087526	3058	2867.73	133.237	1.50774
FBtr0087527	3361	3170.73	0	0
FBtr0087528	2866	2675.73	54.0627	0.655681
FBtr0087529	2881	2690.73	45.2585	0.545842
FBtr0112795	5066	4875.73	98.7995	0.657586
FBtr0290034	3364	3173.73	0	0
FBtr0290035	4692	4501.73	544.537	3.92541
FBtr0339960	3040	2849.73	185.14	2.1083
FBtr0339961	4728	4537.73	582.071	4.16269
FBtr0339962	3385	3194.73	128.152	1.30175
FBtr0346946	4814	4623.73	804.742	5.64809
FBtr0079001	5635	5444.73	2898.39	17.275
FBtr0079002	6101	5910.73	2638.45	14.4859
FBtr0079003	6000	5809.73	833.164	4.65384
FBtr0089367	4011	3820.73	515.01	4.37428
FBtr0089368	2824	2633.73	56.6005	0.697407
FBtr0080838	6624	6433.73	253.861	1.28047
FBtr0080839	6575	6384.73	967.043	4.91519
FBtr0321313	6170	5979.73	131.481	0.713539
FBtr0079233	1005	814.729	6293.11	250.662
FBtr0079234	1513	1322.73	524.862	12.8769
FBtr0079235	1402	1211.73	5636.81	150.961
FBtr0079236	2091	1900.73	1416.82	24.1897
FBtr0309212	988	797.729	412.139	16.7658
FBtr0309213	1275	1084.73	49.2586	1.47366
FBtr0070064	2054	1863.73	28.4182	0.494825
FBtr0070065	2110	1919.73	239.582	4.04996
FBtr0080723	7241	7050.73	0	0
FBtr0080724	7236	7045.73	28.4474	0.131025
FBtr0343686	7087	6896.73	517.596	2.43548
FBtr0343687	7404	7213.73	228.956	1.02998
FBtr0079095	615	424.783	2472.94	188.922
FBtr0329967	689	498.783	185.927	12.0967
FBtr0329968	674	483.783	188.137	12.6201
FBtr0074179	5696	5505.73	4361.8	25.7092
FBtr0074180	5653	5462.73	58.8429	0.349559
FBtr0074181	5734	5543.73	797.913	4.67079
FBtr0074182	5793	5602.73	124.095	0.718772
FBtr0112797	5683	5492.73	0	0
FBtr0112798	5577	5386.73	4.43162	0.0266977
FBtr0339445	5788	5597.73	201.913	1.17055
FBtr0079334	3320	3129.73	213.23	2.21095
FBtr0079335	3075	2884.73	138.857	1.56207
FBtr0306113	2832	2641.73	282.913	3.47537
FBtr0071687	1844	1653.73	374	7.33912
FBtr0071033	1469	1278.73	358.844	9.10676
FBtr0332315	1774	1583.73	57.1181	1.17039
FBtr0344723	1790	1599.73	6.8831	0.139629
FBtr0080848	811	620.729	429.302	22.4439
FBtr0080849	878	687.729	239.957	11.3228
FBtr0337082	1132	941.729	238.741	8.22692
FBtr0073754	3087	2896.73	1650.83	18.494
FBtr0333329	3024	2833.73	7.17435	0.0821601
FBtr0079320	1655	1464.73	16	0.354486
FBtr0333350	1587	1396.73	1.08416e-08	2.51893e-10
FBtr0089015	4763	4572.73	92.2452	0.654644
FBtr0336916	4416	4225.73	323.755	2.48629
FBtr0076572	515	324.816	23	2.29788
FBtr0076574	522	331.783	2	0.19562
FBtr0076571	649	458.783	33	2.33423
FBtr0076573	651	460.783	1	0.0704272
FBtr0071203	1116	925.729	3	0.105166
FBtr0071204	1112	921.729	4	0.14083
FBtr0300448	1249	1058.73	0	0
FBtr0081512	1905	1714.73	19083.6	361.161
FBtr0081513	2515	2324.73	2675.72	37.3513
FBtr0332001	2244	2053.73	508.226	8.03066
FBtr0332002	1878	1687.73	1655.49	31.8318
FBtr0070495	3837	3646.73	219.098	1.94972
FBtr0070496	3780	3589.73	136.902	1.23761
FBtr0070418	2332	2141.73	297	4.50017
FBtr0070378	4560	4369.73	1411	10.4787
FBtr0070379	7664	7473.73	1922.9	8.34943
FBtr0070380	4106	3915.73	898.671	7.44775
FBtr0333260	7119	6928.73	204.428	0.957464
FBtr0111126	2156	1965.73	285.94	4.7205
FBtr0334157	2764	2573.73	76.1959	0.96074
FBtr0290322	4002	3811.73	4060.67	34.5711
FBtr0346452	4306	4115.73	643.083	5.07057
FBtr0070804	1893	1702.73	179.566	3.42228
FBtr0340464	1308	1117.73	437.733	12.709
FBtr0340465	1742	1551.73	18.6403	0.38983
FBtr0071610	4329	4138.73	553	4.33606
FBtr0076075	2555	2364.73	998.084	13.6969
FBtr0304650	2916	2725.73	69.9157	0.832394
FBtr0071911	2633	2442.73	1253.88	16.6578
FBtr0071913	2556	2365.73	5.96245	0.0817893
FBtr0071914	2548	2357.73	0	0
FBtr0309858	2627	2436.73	40.1558	0.534783
FBtr0080932	1465	1274.73	6993.7	178.044
FBtr0331931	1557	1366.73	1411.3	33.5099
FBtr0080889	681	490.783	12770.8	844.433
FBtr0344849	634	443.783	33572.2	2454.97
FBtr0075746	2935	2744.73	96.2113	1.13753
FBtr0333034	1612	1421.73	53.151	1.2132
FBtr0333035	1928	1737.73	104.061	1.94332
FBtr0333036	2619	2428.73	59.5762	0.796032
FBtr0081987	1811	1620.73	1601.25	32.0617
FBtr0081988	1734	1543.73	1136.35	23.888
FBtr0301524	1597	1406.73	37.3921	0.862593
FBtr0080008	3162	2971.73	1.44438e-07	1.57728e-09
FBtr0332195	3603	3412.73	141.588	1.34636
FBtr0332196	3103	2912.73	1527.16	17.0145
FBtr0075318	8461	8270.73	965.843	3.78966
FBtr0305084	7990	7799.73	509.362	2.11926
FBtr0305085	8449	8258.73	0.00645882	2.53791e-05
FBtr0305086	7842	7651.73	290.992	1.23412
FBtr0330189	8301	8110.73	0.0030851	1.23437e-05
FBtr0330190	8449	8258.73	0.00645882	2.53791e-05
FBtr0333625	8067	7876.73	70.7875	0.29164
FBtr0333626	8076	7885.73	0	0
FBtr0085713	3440	3249.73	23312.1	232.793
FBtr0085714	3349	3158.73	444.928	4.57103
FBtr0081166	1929	1738.73	808.845	15.0963
FBtr0081167	2085	1894.73	71.5055	1.2247
FBtr0290291	2797	2606.73	565.65	7.04188
FBtr0088010	467	276.816	244	28.6046
FBtr0071145	5696	5505.73	0.381168	0.00224666
FBtr0071146	3737	3546.73	0	0
FBtr0071147	3751	3560.73	32.8272	0.29918
FBtr0309795	3686	3495.73	0	0
FBtr0309796	3612	3421.73	0	0
FBtr0310269	5683	5492.73	5.79162	0.0342176
FBtr0081621	2739	2548.73	44	0.560229
FBtr0078042	2583	2392.73	458.483	6.21822
FBtr0081890	1355	1164.73	417.361	11.6285
FBtr0300442	1472	1281.73	1303.64	33.0064
FBtr0088366	6466	6275.73	168.765	0.872682
FBtr0088368	6071	5880.73	0	0
FBtr0112799	4233	4042.73	0	0
FBtr0302438	6385	6194.73	8.17835e-06	4.2843e-08
FBtr0306345	7524	7333.73	421.69	1.86597
FBtr0306346	4175	3984.73	153.021	1.2462
FBtr0330609	6071	5880.73	0	0
FBtr0073205	1975	1784.73	3.16989	0.057638
FBtr0076305	2103	1912.73	45.6195	0.773988
FBtr0076307	2046	1855.73	0.0221358	0.000387095
FBtr0301385	2426	2235.73	144.241	2.09366
FBtr0331551	1947	1756.73	65.1175	1.2029
FBtr0339899	2070	1879.73	0	0
FBtr0082831	2034	1843.73	711.14	12.5169
FBtr0082832	2047	1856.73	53.7021	0.938597
FBtr0082833	1938	1747.73	1286.2	23.882
FBtr0345229	1813	1622.73	1610.96	32.2163
FBtr0082597	1747	1556.73	1163.84	24.2616
FBtr0344982	1951	1760.73	43.1551	0.795384
FBtr0074250	3247	3056.73	67.9273	0.721148
FBtr0100384	3067	2876.73	267.073	3.01278
FBtr0083739	5278	5087.73	189.786	1.21054
FBtr0083740	3546	3355.73	46.8565	0.453127
FBtr0304658	4581	4390.73	31.3573	0.231761
FBtr0081260	7606	7415.73	401.559	1.75724
FBtr0112800	8456	8265.73	180.154	0.707293
FBtr0305950	7355	7164.73	0	0
FBtr0331239	8424	8233.73	13.8236	0.0544829
FBtr0331240	8637	8446.73	392.75	1.50891
FBtr0331241	7782	7591.73	89.4061	0.382176
FBtr0331242	8494	8303.73	542.308	2.11938
FBtr0086133	1674	1483.73	3096	67.7148
FBtr0083538	1228	1037.73	1214	37.964
FBtr0070509	4093	3902.73	0	0
FBtr0070511	3834	3643.73	0	0
FBtr0070512	3792	3601.73	310.066	2.7937
FBtr0070513	3831	3640.73	0	0
FBtr0070515	3828	3637.73	2190.5	19.5411
FBtr0070517	2841	2650.73	0	0
FBtr0070518	2386	2195.73	0	0
FBtr0070519	11128	10937.7	294.055	0.872445
FBtr0070520	2604	2413.73	0	0
FBtr0070521	2435	2244.73	191.689	2.77122
FBtr0070522	2167	1976.73	133.088	2.18488
FBtr0333312	10159	9968.73	367.158	1.19522
FBtr0333313	8328	8137.73	619.193	2.46922
FBtr0333314	7521	7330.73	1278.8	5.66097
FBtr0333315	9576	9385.73	100.157	0.346297
FBtr0333316	8691	8500.73	1823.87	6.96265
FBtr0333317	9456	9265.73	137.431	0.481329
FBtr0070269	3161	2970.73	424	4.63169
FBtr0075528	2003	1812.73	1650.07	29.5398
FBtr0075529	2881	2690.73	3175.93	38.3034
FBtr0077771	3723	3532.73	268.518	2.46661
FBtr0077772	3177	2986.73	151.419	1.64522
FBtr0077773	4230	4039.73	241.015	1.9361
FBtr0077775	3216	3025.73	103.048	1.10521
FBtr0085441	2552	2361.73	300	4.12219
FBtr0078045	12427	12236.7	292.345	0.775295
FBtr0343249	12134	11943.7	227.655	0.61855
FBtr0073454	2844	2653.73	2221	27.1599
FBtr0078989	569	378.783	80	6.85388
FBtr0081759	4010	3819.73	2.68789	0.0228358
FBtr0081760	3627	3436.73	0	0
FBtr0081761	3238	3047.73	0	0
FBtr0330073	3621	3430.73	1063.57	10.0605
FBtr0330074	4010	3819.73	2.68789	0.0228358
FBtr0339710	6941	6750.73	775.05	3.72577
FBtr0070487	2002	1811.73	185	3.31372
FBtr0070914	3828	3637.73	461	4.11251
FBtr0084106	3142	2951.73	783	8.60839
FBtr0089320	2012	1821.73	10.7371	0.191267
FBtr0343855	1503	1312.73	8.2629	0.204265
FBtr0083083	1430	1239.73	162.517	4.25411
FBtr0334588	1527	1336.73	10.4831	0.254496
FBtr0073955	9215	9024.73	208.889	0.751137
FBtr0111009	9503	9312.73	161.726	0.563559
FBtr0303285	3649	3458.73	0	0
FBtr0303286	9497	9306.73	202.7	0.706794
FBtr0310014	3643	3452.73	29.4796	0.277074
FBtr0310015	3670	3479.73	4.97808	0.0464252
FBtr0310016	9455	9264.73	314.227	1.10065
FBtr0074211	2263	2072.73	54.0757	0.846635
FBtr0074212	2195	2004.73	1257.39	20.354
FBtr0074214	2395	2204.73	14.7929	0.217738
FBtr0308617	4627	4436.73	302.064	2.2094
FBtr0308618	2442	2251.73	12.1344	0.174879
FBtr0308619	2401	2210.73	15.3089	0.224722
FBtr0343519	2331	2140.73	49.6778	0.753074
FBtr0343520	4575	4384.73	31.5575	0.233559
FBtr0072521	9020	8829.73	0	0
FBtr0072522	8960	8769.73	435.255	1.61062
FBtr0072523	7834	7643.73	0	0
FBtr0301348	8975	8784.73	22.8455	0.0843937
FBtr0301349	7362	7171.73	515.505	2.33263
FBtr0332101	8652	8461.73	238.327	0.91401
FBtr0332102	9296	9105.73	1981.28	7.06101
FBtr0332103	8605	8414.73	82.4552	0.317991
FBtr0332104	8517	8326.73	801.337	3.12304
FBtr0070606	6759	6568.73	121.52	0.600347
FBtr0112801	6863	6672.73	82.9969	0.403641
FBtr0112802	6681	6490.73	237.689	1.18837
FBtr0072903	2204	2013.73	574	9.25013
FBtr0086008	5108	4917.73	40.6444	0.268209
FBtr0086009	3740	3549.73	316.869	2.89682
FBtr0086010	5233	5042.73	12.3256	0.0793194
FBtr0086011	4092	3901.73	254.833	2.11951
FBtr0086012	4984	4793.73	7.1885	0.0486633
FBtr0302439	8415	8224.73	271.14	1.06982
FBtr0077465	5065	4874.73	0.267488	0.0017807
FBtr0334265	6378	6187.73	1702.77	8.93023
FBtr0334266	5112	4921.73	244.923	1.61491
FBtr0078408	967	776.729	0	0
FBtr0344634	546	355.783	20	1.82424
FBtr0081688	652	461.783	1	0.0702747
FBtr0088035	2029	1838.73	187530	3309.7
FBtr0331927	2278	2087.73	466.289	7.248
FBtr0345022	1979	1788.73	1919.12	34.8173
